#Theta He10 He15 diff
18.6290 4.780156E+00 4.739226E+00 0.04093
33.6182 4.903211E-03 4.897893E-03 5.318e-06
44.7077 2.311632E+00 2.270034E+00 0.041598
54.4449 5.703698E-03 5.663189E-03 4.0509e-05
63.5710 1.671193E+00 1.638991E+00 0.032202
72.4516 5.444608E-03 5.400669E-03 4.3939e-05
81.3293 1.388576E+00 1.356516E+00 0.03206
90.4113 4.680338E-03 4.633518E-03 4.682e-05
99.9211 1.256438E+00 1.228828E+00 0.02761
110.1564 3.640263E-03 3.545407E-03 9.4856e-05
121.6047 1.303173E+00 1.278957E+00 0.024216
135.2923 2.264021E-03 2.212400E-03 5.1621e-05
154.7606 2.101894E+00 2.044054E+00 0.05784
