#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.3747252 0.3796553 -0.0049301
0.2 0.7491646 0.7590194 -0.0098548
0.3 1.1230328 1.1378014 -0.0147686
0.4 1.4960450 1.5157109 -0.0196659
0.5 1.8679171 1.8924587 -0.0245416
0.6 2.2383666 2.2677565 -0.0293899
0.7 2.6071123 2.6413181 -0.0342058
0.8 2.9738749 3.0128586 -0.0389837
0.9 3.3383772 3.3820958 -0.0437186
1.0 3.7003446 3.7487497 -0.0484051
1.1 4.0595052 4.1125431 -0.0530379
1.2 4.4155899 4.4732021 -0.0576122
1.3 4.7683332 4.8304560 -0.0621228
1.4 5.1174731 5.1840379 -0.0665648
1.5 5.4627515 5.5336849 -0.0709334
1.6 5.8039146 5.8791383 -0.0752237
1.7 6.1407127 6.2201439 -0.0794312
1.8 6.4729013 6.5564523 -0.083551
1.9 6.8002403 6.8878194 -0.0875791
2.0 7.1224954 7.2140062 -0.0915108
2.1 7.4394373 7.5347793 -0.095342
2.2 7.7508427 7.8499113 -0.0990686
2.3 8.0564942 8.1591808 -0.102687
2.4 8.3561804 8.4623726 -0.106192
2.5 8.6496966 8.7592783 -0.109582
2.6 8.9368444 9.0496959 -0.112851
2.7 9.2174326 9.3334308 -0.115998
2.8 9.4912766 9.6102952 -0.119019
2.9 9.7581992 9.8801088 -0.12191
3.0 10.0180307 10.1426989 -0.124668
3.1 10.2706089 10.3979005 -0.127292
3.2 10.5157791 10.6455564 -0.129777
3.3 10.7533947 10.8855176 -0.132123
3.4 10.9833172 11.1176432 -0.134326
3.5 11.2054161 11.3418006 -0.136384
3.6 11.4195692 11.5578658 -0.138297
3.7 11.6256626 11.7657233 -0.140061
3.8 11.8235912 11.9652662 -0.141675
3.9 12.0132583 12.1563966 -0.143138
4.0 12.1945759 12.3390253 -0.144449
4.1 12.3674649 12.5130722 -0.145607
4.2 12.5318547 12.6784660 -0.146611
4.3 12.6876839 12.8351447 -0.147461
4.4 12.8349001 12.9830553 -0.148155
4.5 12.9734595 13.1221540 -0.148694
4.6 13.1033276 13.2524062 -0.149079
4.7 13.2244788 13.3737866 -0.149308
4.8 13.3368965 13.4862787 -0.149382
4.9 13.4405731 13.5898758 -0.149303
5.0 13.5355099 13.6845798 -0.14907
5.1 13.6217175 13.7704021 -0.148685
5.2 13.6992149 13.8473631 -0.148148
5.3 13.7680304 13.9154922 -0.147462
5.4 13.8282009 13.9748280 -0.146627
5.5 13.8797720 14.0254176 -0.145646
5.6 13.9227981 14.0673175 -0.144519
5.7 13.9573421 14.1005924 -0.14325
5.8 13.9834754 14.1253161 -0.141841
5.9 14.0012777 14.1415708 -0.140293
6.0 14.0108370 14.1494468 -0.13861
6.1 14.0122494 14.1490432 -0.136794
6.2 14.0056190 14.1404670 -0.134848
6.3 13.9910577 14.1238330 -0.132775
6.4 13.9686850 14.0992642 -0.130579
6.5 13.9386282 14.0668911 -0.128263
6.6 13.9010215 14.0268516 -0.12583
6.7 13.8560068 13.9792911 -0.123284
6.8 13.8037324 13.9243620 -0.12063
6.9 13.7443539 13.8622236 -0.11787
7.0 13.6780332 13.7930420 -0.115009
7.1 13.6049386 13.7169898 -0.112051
7.2 13.5252445 13.6342457 -0.109001
7.3 13.4391313 13.5449946 -0.105863
7.4 13.3467851 13.4494272 -0.102642
7.5 13.2483975 13.3477398 -0.0993423
7.6 13.1441652 13.2401338 -0.0959686
7.7 13.0342900 13.1268159 -0.0925259
7.8 12.9189782 13.0079974 -0.0890192
7.9 12.7984407 12.8838944 -0.0854537
8.0 12.6728928 12.7547270 -0.0818342
8.1 12.5425533 12.6207195 -0.0781662
8.2 12.4076449 12.4820998 -0.0744549
8.3 12.2683937 12.3390993 -0.0707056
8.4 12.1250289 12.1919525 -0.0669236
8.5 11.9777823 12.0408968 -0.0631145
8.6 11.8268887 11.8861722 -0.0592835
8.7 11.6725846 11.7280209 -0.0554363
8.8 11.5151089 11.5666872 -0.0515783
8.9 11.3547020 11.4024171 -0.0477151
9.0 11.1916058 11.2354579 -0.0438521
9.1 11.0260631 11.0660582 -0.0399951
9.2 10.8583176 10.8944670 -0.0361494
9.3 10.6886137 10.7209343 -0.0323206
9.4 10.5171957 10.5457101 -0.0285144
9.5 10.3443082 10.3690442 -0.024736
9.6 10.1701952 10.1911862 -0.020991
9.7 9.9951001 10.0123849 -0.0172848
9.8 9.8192654 9.8328883 -0.0136229
