#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.7877085 0.7951913 -0.0074828
0.2 1.5723249 1.5872420 -0.0149171
0.3 2.3507747 2.3730295 -0.0222548
0.4 3.1200185 3.1494667 -0.0294482
0.5 3.8770692 3.9135200 -0.0364508
0.6 4.6190086 4.6622259 -0.0432173
0.7 5.3430046 5.3927081 -0.0497035
0.8 6.0463264 6.1021940 -0.0558676
0.9 6.7263604 6.7880297 -0.0616693
1.0 7.3806243 7.4476952 -0.0670709
1.1 8.0067811 8.0788185 -0.0720374
1.2 8.6026521 8.6791881 -0.076536
1.3 9.1662282 9.2467658 -0.0805376
1.4 9.6956814 9.7796973 -0.0840159
1.5 10.1893739 10.2763218 -0.0869479
1.6 10.6458669 10.7351811 -0.0893142
1.7 11.0639277 11.1550268 -0.0910991
1.8 11.4425356 11.5348263 -0.0922907
1.9 11.7808870 11.8737675 -0.0928805
2.0 12.0783980 12.1712624 -0.0928644
2.1 12.3347069 12.4269488 -0.0922419
2.2 12.5496746 12.6406911 -0.0910165
2.3 12.7233840 12.8125796 -0.0891956
2.4 12.8561375 12.9429279 -0.0867904
2.5 12.9484539 13.0322698 -0.0838159
2.6 13.0010634 13.0813546 -0.0802912
2.7 13.0149018 13.0911402 -0.0762384
2.8 12.9911030 13.0627863 -0.0716833
2.9 12.9309905 12.9976459 -0.0666554
3.0 12.8360680 12.8972548 -0.0611868
3.1 12.7080088 12.7633217 -0.0553129
3.2 12.5486439 12.5977157 -0.0490718
3.3 12.3599497 12.4024536 -0.0425039
3.4 12.1440347 12.1796868 -0.0356521
3.5 11.9031252 11.9316865 -0.0285613
3.6 11.6395508 11.6608287 -0.0212779
3.7 11.3557289 11.3695792 -0.0138503
3.8 11.0541494 11.0604767 -0.0063273
3.9 10.7373582 10.7361174 0.0012408
4.0 10.4079414 10.3991381 0.0088033
4.1 10.0685085 10.0521990 0.0163095
4.2 9.7216763 9.6979679 0.0237084
4.3 9.3700524 9.3391030 0.0309494
4.4 9.0162193 8.9782363 0.037983
4.5 8.6627181 8.6179582 0.0447599
4.6 8.3120338 8.2608009 0.0512329
4.7 7.9665796 7.9092240 0.0573556
4.8 7.6286832 7.5655991 0.0630841
4.9 7.3005725 7.2321964 0.0683761
5.0 6.9843634 6.9111716 0.0731918
5.1 6.6820471 6.6045529 0.0774942
5.2 6.3954793 6.3142305 0.0812488
5.3 6.1263699 6.0419456 0.0844243
5.4 5.8762740 5.7892814 0.0869926
5.5 5.6465839 5.5576547 0.0889292
5.6 5.4385219 5.3483093 0.0902126
5.7 5.2531350 5.1623094 0.0908256
5.8 5.0912900 5.0005358 0.0907542
5.9 4.9536707 4.8636820 0.0899887
6.0 4.8407754 4.7522523 0.0885231
6.1 4.7529165 4.6665611 0.0863554
6.2 4.6902207 4.6067332 0.0834875
6.3 4.6526308 4.5727054 0.0799254
