#Theta He10 He15 diff
14.2290 1.284896E+00 1.218474E+00 0.066422
25.1979 9.728078E-03 1.015633E-02 -0.000428252
33.0478 6.077096E-01 5.743582E-01 0.0333514
39.6965 8.848442E-03 9.399555E-03 -0.000551113
45.6922 4.153649E-01 3.948355E-01 0.0205294
51.2857 6.815473E-03 7.328746E-03 -0.000513273
56.6184 3.174987E-01 3.028953E-01 0.0146034
61.7812 4.981851E-03 5.369893E-03 -0.000388042
66.8390 2.579643E-01 2.462741E-01 0.0116902
71.8417 3.623066E-03 3.868189E-03 -0.000245123
76.8311 2.177241E-01 2.084964E-01 0.0092277
81.8450 2.589341E-03 2.703067E-03 -0.000113726
86.9199 1.867727E-01 1.794122E-01 0.0073605
92.0939 1.709705E-03 1.708031E-03 1.674e-06
97.4093 1.491506E-01 1.399201E-01 0.0092305
102.9161 1.054917E-03 9.900123E-04 6.49047e-05
108.6775 1.075354E-01 9.949534E-02 0.00804006
114.7783 6.680780E-04 6.006816E-04 6.73964e-05
121.3405 8.165458E-02 7.864300E-02 0.00301158
128.5567 3.832469E-04 3.480652E-04 3.51817e-05
136.7694 7.094019E-02 6.944977E-02 0.00149042
146.7270 1.813868E-04 1.449674E-04 3.64194e-05
161.0283 8.412826E-02 7.872374E-02 0.00540452
