#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.5853893 0.5970288 -0.0116395
0.2 1.1685398 1.1917819 -0.0232421
0.3 1.7472254 1.7819963 -0.0347709
0.4 2.3192450 2.3654346 -0.0461896
0.5 2.8824348 2.9398972 -0.0574624
0.6 3.4346806 3.5032344 -0.0685538
0.7 3.9739295 4.0533591 -0.0794296
0.8 4.4982014 4.5882576 -0.0900562
0.9 5.0055999 5.1060010 -0.100401
1.0 5.4943225 5.6047559 -0.110433
1.1 5.9626711 6.0827944 -0.120123
1.2 6.4090604 6.5385032 -0.129443
1.3 6.8320272 6.9703924 -0.138365
1.4 7.2302375 7.3771035 -0.146866
1.5 7.6024941 7.7574163 -0.154922
1.6 7.9477422 8.1102550 -0.162513
1.7 8.2650748 8.4346940 -0.169619
1.8 8.5537372 8.7299619 -0.176225
1.9 8.8131304 8.9954450 -0.182315
2.0 9.0428131 9.2306901 -0.187877
2.1 9.2425039 9.4354056 -0.192902
2.2 9.4120814 9.6094626 -0.197381
2.3 9.5515836 9.7528940 -0.20131
2.4 9.6612069 9.8658931 -0.204686
2.5 9.7413036 9.9488118 -0.207508
2.6 9.7923783 10.0021565 -0.209778
2.7 9.8150840 10.0265846 -0.211501
2.8 9.8102172 10.0228987 -0.212682
2.9 9.7787113 9.9920411 -0.21333
3.0 9.7216306 9.9350868 -0.213456
3.1 9.6401622 9.8532362 -0.213074
3.2 9.5356083 9.7478063 -0.212198
3.3 9.4093770 9.6202221 -0.210845
3.4 9.2629731 9.4720074 -0.209034
3.5 9.0979878 9.3047739 -0.206786
3.6 8.9160886 9.1202114 -0.204123
3.7 8.7190085 8.9200763 -0.201068
3.8 8.5085343 8.7061809 -0.197647
3.9 8.2864959 8.4803813 -0.193885
4.0 8.0547544 8.2445659 -0.189811
4.1 7.8151902 8.0006437 -0.185453
4.2 7.5696917 7.7505322 -0.180841
4.3 7.3201433 7.4961459 -0.176003
