#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.6155201 0.6280459 -0.0125258
0.2 1.2283438 1.2533479 -0.0250041
0.3 1.8357926 1.8731798 -0.0373872
0.4 2.4352227 2.4848510 -0.0496283
0.5 3.0240425 3.0857239 -0.0616814
0.6 3.5997294 3.6732306 -0.0735012
0.7 4.1598462 4.2448899 -0.0850437
0.8 4.7020565 4.7983228 -0.0962663
0.9 5.2241400 5.3312682 -0.107128
1.0 5.7240061 5.8415965 -0.11759
1.1 6.1997079 6.3273238 -0.127616
1.2 6.6494536 6.7866234 -0.13717
1.3 7.0716177 7.2178377 -0.14622
1.4 7.4647512 7.6194879 -0.154737
1.5 7.8275898 7.9902827 -0.162693
1.6 8.1590612 8.3291257 -0.170065
1.7 8.4582912 8.6351214 -0.17683
1.8 8.7246078 8.9075799 -0.182972
1.9 8.9575447 9.1460196 -0.188475
2.0 9.1568422 9.3501694 -0.193327
2.1 9.3224481 9.5199684 -0.19752
2.2 9.4545157 9.6555647 -0.201049
2.3 9.5534015 9.7573128 -0.203911
2.4 9.6196605 9.8257690 -0.206108
2.5 9.6540409 9.8616861 -0.207645
2.6 9.6574773 9.8660064 -0.208529
2.7 9.6310821 9.8398533 -0.208771
2.8 9.5761366 9.7845218 -0.208385
2.9 9.4940799 9.7014681 -0.207388
3.0 9.3864978 9.5922974 -0.2058
3.1 9.2551098 9.4587519 -0.203642
3.2 9.1017562 9.3026967 -0.20094
3.3 8.9283834 9.1261055 -0.197722
3.4 8.7370295 8.9310461 -0.194017
3.5 8.5298086 8.7196641 -0.189855
3.6 8.3088951 8.4941676 -0.185272
3.7 8.0765081 8.2568104 -0.180302
3.8 7.8348942 8.0098762 -0.174982
3.9 7.5863121 7.7556611 -0.169349
4.0 7.3330157 7.4964580 -0.163442
4.1 7.0772387 7.2345400 -0.157301
4.2 6.8211780 6.9721444 -0.150966
4.3 6.5669791 6.7114570 -0.144478
4.4 6.3167210 6.4545972 -0.137876
4.5 6.0724021 6.2036040 -0.131202
4.6 5.8359267 5.9604216 -0.124495
4.7 5.6090924 5.7268872 -0.117795
4.8 5.3935787 5.5047189 -0.11114
4.9 5.1909361 5.2955048 -0.104569
5.0 5.0025767 5.1006934 -0.0981167
5.1 4.8297657 4.9215849 -0.0918192
5.2 4.6736140 4.7593239 -0.0857099
5.3 4.5350728 4.6148929 -0.0798201
5.4 4.4149282 4.4891080 -0.0741798
5.5 4.3137984 4.3826149 -0.0688165
5.6 4.2321311 4.2958870 -0.0637559
5.7 4.1702033 4.2292244 -0.0590211
5.8 4.1281215 4.1827543 -0.0546328
5.9 4.1058236 4.1564328 -0.0506092
6.0 4.1030823 4.1500484 -0.0469661
6.1 4.1195092 4.1632256 -0.0437164
6.2 4.1545606 4.1954311 -0.0408705
6.3 4.2075442 4.2459801 -0.0384359
6.4 4.2776267 4.3140445 -0.0364178
6.5 4.3638431 4.3986612 -0.0348181
6.6 4.4651058 4.4987425 -0.0336367
6.7 4.5802158 4.6130861 -0.0328703
6.8 4.7078738 4.7403872 -0.0325134
6.9 4.8466921 4.8792498 -0.0325577
7.0 4.9952074 5.0282003 -0.0329929
7.1 5.1518938 5.1856996 -0.0338058
7.2 5.3151758 5.3501575 -0.0349817
7.3 5.4834426 5.5199459 -0.0365033
7.4 5.6550613 5.6934129 -0.0383516
7.5 5.8283907 5.8688964 -0.0405057
7.6 6.0017954 6.0447386 -0.0429432
7.7 6.1736586 6.2192988 -0.0456402
7.8 6.3423959 6.3909674 -0.0485715
