#Theta He10 He15 diff
2.4919 4.497602E+01 4.488917E+01 0.08685
5.5749 2.367739E-01 2.322758E-01 0.0044981
8.2730 1.844036E+01 1.831795E+01 0.12241
10.8799 2.058566E-01 2.354539E-01 -0.0295973
13.4522 1.253908E+01 1.260399E+01 -0.06491
16.0105 2.162010E-01 2.227083E-01 -0.0065073
18.5644 9.729281E+00 1.000844E+01 -0.279159
21.1198 1.960639E-01 1.943356E-01 0.0017283
23.6804 7.871732E+00 8.067671E+00 -0.195939
26.2493 1.795503E-01 1.796801E-01 -0.0001298
28.8288 6.535253E+00 6.637681E+00 -0.102428
31.4211 1.648105E-01 1.655999E-01 -0.0007894
34.0283 5.456142E+00 5.484071E+00 -0.027929
36.6525 1.451664E-01 1.461290E-01 -0.0009626
39.2956 4.565414E+00 4.538892E+00 0.026522
41.9598 1.302475E-01 1.311342E-01 -0.0008867
44.6472 3.811478E+00 3.761643E+00 0.049835
47.3600 1.182356E-01 1.181747E-01 6.09e-05
50.1008 3.175385E+00 3.127540E+00 0.047845
52.8722 1.051522E-01 1.037855E-01 0.0013667
55.6768 2.703330E+00 2.650661E+00 0.052669
58.5178 9.165827E-02 8.980200E-02 0.00185627
61.3986 2.269853E+00 2.237255E+00 0.032598
64.3227 7.891250E-02 7.727997E-02 0.00163253
67.2943 1.965867E+00 1.934141E+00 0.031726
70.3178 6.737616E-02 6.577872E-02 0.00159744
73.3984 1.726084E+00 1.676534E+00 0.04955
76.5419 5.664980E-02 5.529350E-02 0.0013563
79.7548 1.534956E+00 1.468435E+00 0.066521
83.0446 4.708849E-02 4.592733E-02 0.00116116
86.4201 1.411937E+00 1.341409E+00 0.070528
89.8916 3.863675E-02 3.760573E-02 0.00103102
93.4713 1.279729E+00 1.221082E+00 0.058647
97.1739 3.106157E-02 3.018603E-02 0.00087554
101.0174 1.178089E+00 1.128887E+00 0.049202
105.0240 2.441526E-02 2.372054E-02 0.00069472
109.2223 1.134256E+00 1.094053E+00 0.040203
113.6492 1.830788E-02 1.781933E-02 0.00048855
118.3547 1.129384E+00 1.105821E+00 0.023563
123.4092 1.283929E-02 1.245388E-02 0.00038541
128.9170 1.173411E+00 1.183782E+00 -0.010371
135.0451 8.083997E-03 7.679652E-03 0.000404345
142.0946 1.287329E+00 1.297371E+00 -0.010042
150.7247 3.950063E-03 3.667846E-03 0.000282217
163.2213 1.851947E+00 1.753540E+00 0.098407
