#Theta He10 He15 diff
3.3117 1.876941E+01 1.861561E+01 0.1538
6.3456 3.164435E-01 3.261919E-01 -0.0097484
8.7723 9.036841E+00 9.069063E+00 -0.032222
11.0031 3.080143E-01 2.939634E-01 0.0140509
13.1400 6.545399E+00 6.715466E+00 -0.170067
15.2246 2.539844E-01 2.429815E-01 0.0110029
17.2778 5.103458E+00 5.212715E+00 -0.109257
19.3116 2.342013E-01 2.293426E-01 0.0048587
21.3337 4.146305E+00 4.212944E+00 -0.066639
23.3491 2.041888E-01 2.021155E-01 0.0020733
25.3616 3.334446E+00 3.362537E+00 -0.028091
27.3741 1.785553E-01 1.781859E-01 0.0003694
29.3887 2.791162E+00 2.781939E+00 0.009223
31.4074 1.602050E-01 1.587025E-01 0.0015025
33.4319 2.296596E+00 2.283432E+00 0.013164
35.4634 1.352661E-01 1.340397E-01 0.0012264
37.5035 1.896444E+00 1.876839E+00 0.019605
39.5534 1.137293E-01 1.124680E-01 0.0012613
41.6142 1.566880E+00 1.550208E+00 0.016672
43.6873 9.786839E-02 9.628219E-02 0.0015862
45.7737 1.286232E+00 1.279267E+00 0.006965
47.8748 8.488249E-02 8.336863E-02 0.00151386
49.9918 1.107764E+00 1.089181E+00 0.018583
52.1259 7.334044E-02 7.218969E-02 0.00115075
54.2786 9.392883E-01 9.080148E-01 0.0312735
56.4512 6.297432E-02 6.181281E-02 0.00116151
58.6453 8.204412E-01 7.823405E-01 0.0381007
60.8624 5.350992E-02 5.215809E-02 0.00135183
63.1043 7.263527E-01 6.899215E-01 0.0364312
65.3727 4.484449E-02 4.344464E-02 0.00139985
67.6697 6.271258E-01 5.959901E-01 0.0311357
69.9975 3.702545E-02 3.574840E-02 0.00127705
72.3582 5.548712E-01 5.267777E-01 0.0280935
74.7546 2.988368E-02 2.892856E-02 0.00095512
77.1895 5.029743E-01 4.774956E-01 0.0254787
79.6659 2.354958E-02 2.283958E-02 0.00071
82.1874 4.621231E-01 4.458484E-01 0.0162747
84.7579 1.779555E-02 1.710655E-02 0.000689
87.3817 4.144186E-01 4.070389E-01 0.0073797
90.0638 1.256151E-02 1.190031E-02 0.0006612
92.8101 3.282337E-01 3.136604E-01 0.0145733
95.6269 8.299530E-03 7.884501E-03 0.000415029
98.5220 2.240170E-01 2.071564E-01 0.0168606
101.5044 5.512209E-03 5.222849E-03 0.00028936
104.5847 1.548081E-01 1.478067E-01 0.0070014
107.7758 3.602891E-03 3.299183E-03 0.000303708
111.0934 1.138360E-01 1.110395E-01 0.0027965
114.5571 2.155096E-03 1.997228E-03 0.000157868
118.1918 7.773598E-02 7.259072E-02 0.00514526
122.0300 1.244692E-03 1.162742E-03 8.195e-05
126.1156 5.893836E-02 4.985001E-02 0.00908835
130.5102 6.029843E-04 6.035187E-04 -5.344e-07
135.3053 4.894842E-02 3.924611E-02 0.00970231
140.6476 1.786035E-04 1.787618E-04 -1.583e-07
146.8006 3.044557E-02 2.601537E-02 0.0044302
154.3419 0.000000E+00 9.254480E-05 -9.25448e-05
165.2694 1.457673E-02 1.694282E-02 -0.00236609
