 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22     48.2793     19.5743    1.326674E+01
   23      8.3141     35.1485    2.386183E+00
   24     22.0534     46.5514    6.598760E+00
   25      8.0636     56.4731    2.511250E+00
   26     15.7185     65.6985    5.087187E+00
   27      6.7204     74.6132    2.257088E+00
   28     12.9007     83.4705    4.490336E+00
   29      6.2798     92.4828    2.262500E+00
   30     13.0615    101.8745    4.865345E+00
   31      5.5175    111.9399    2.122627E+00
   32     13.8477    123.1555    5.496443E+00
   33      5.3096    136.5195    2.172338E+00
   34     24.4593    155.4664    1.030585E+01
