 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17    116.1050     10.0250    1.558669E+01
   18     17.6790     17.7963    2.508963E+00
   19     47.5090     23.3998    7.106821E+00
   20     14.1399     28.1698    2.223643E+00
   21     30.1472     32.4843    4.972220E+00
   22     11.2634     36.5137    1.944092E+00
   23     21.4783     40.3520    3.871976E+00
   24      9.8658     44.0579    1.854228E+00
   25     17.3666     47.6713    3.397190E+00
   26      9.1266     51.2210    1.855324E+00
   27     14.0355     54.7290    2.960912E+00
   28      8.1570     58.2133    1.783365E+00
   29     12.4960     61.6885    2.827860E+00
   30      7.3968     65.1680    1.730647E+00
   31     10.6639     68.6635    2.576864E+00
   32      6.4644     72.1866    1.611671E+00
   33      9.4913     75.7482    2.439132E+00
   34      5.9491     79.3600    1.574473E+00
   35      8.8971     83.0339    2.422935E+00
   36      5.8910     86.7831    1.649479E+00
   37      8.4544     90.6223    2.432086E+00
   38      5.4782     94.5683    1.617944E+00
   39      8.2417     98.6411    2.497346E+00
   40      5.7383    102.8648    1.782802E+00
   41      8.0553    107.2696    2.564453E+00
   42      5.0364    111.8943    1.642003E+00
   43      8.6143    116.7907    2.874578E+00
   44      4.6677    122.0311    1.593411E+00
   45      9.4283    127.7225    3.290862E+00
   46      4.8362    134.0356    1.725131E+00
   47     11.8329    141.2773    4.311711E+00
   48      4.2647    150.1200    1.586701E+00
   49     19.4739    162.8954    7.394741E+00
