 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24     72.5140     10.8283    1.079770E+01
   25      7.4258     19.1325    1.150872E+00
   26     33.1753     25.0640    5.343233E+00
   27      7.1166     30.0705    1.189457E+00
   28     22.3788     34.5647    3.876369E+00
   29      5.6156     38.7334    1.006843E+00
   30     16.3830     42.6802    3.036943E+00
   31      5.5688     46.4700    1.066143E+00
   32     13.0942     50.1469    2.586460E+00
   33      4.7532     53.7427    9.677748E-01
   34     10.9730     57.2819    2.300848E+00
   35      4.3424     60.7840    9.369180E-01
   36      9.3175     64.2655    2.066977E+00
   37      3.9841     67.7404    9.080399E-01
   38      8.0153     71.2216    1.875530E+00
   39      3.7402     74.7212    8.979152E-01
   40      7.0555     78.2509    1.736706E+00
   41      3.4462     81.8226    8.692246E-01
   42      6.3452     85.4486    1.638995E+00
   43      3.1119     89.1421    8.227318E-01
   44      6.0597     92.9180    1.638908E+00
   45      2.9267     96.7930    8.093438E-01
   46      5.9099    100.7869    1.670231E+00
   47      2.8034    104.9233    8.093234E-01
   48      5.6466    109.2320    1.664455E+00
   49      3.0500    113.7508    9.175895E-01
   50      6.0212    118.5302    1.848068E+00
   51      2.8249    123.6406    8.842065E-01
   52      6.6249    129.1859    2.113888E+00
   53      3.5905    135.3320    1.167487E+00
   54      9.2880    142.3769    3.076537E+00
   55      3.5257    150.9732    1.189274E+00
   56     13.6839    163.3831    4.698960E+00
