 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   2362.3677     10.0250    3.896839E+02
    4     40.7807     19.3172    8.648965E+00
    5    348.6421     26.8219    9.037316E+01
    6     33.6431     33.8120    1.030638E+01
    7    132.8258     40.6182    4.695055E+01
    8     19.3726     47.3901    7.760752E+00
    9     74.3819     54.2193    3.330334E+01
   10     16.5408     61.1768    8.185454E+00
   11     51.6281     68.3291    2.798214E+01
   12     14.2374     75.7482    8.387599E+00
   13     39.9982     83.5213    2.544903E+01
   14     12.4248     91.7634    8.490913E+00
   15     33.9708    100.6400    2.481615E+01
   16     13.0173    110.4114    1.012283E+01
   17     33.8537    121.5430    2.792166E+01
   18     13.9473    135.0543    1.216071E+01
   19     50.0123    154.5114    4.596300E+01
