 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    745.4354      7.6794    8.566586E+01
    7     71.6527     14.0677    9.501195E+00
    8    208.7597     18.9179    3.137256E+01
    9     43.1704     23.2260    7.250936E+00
   10    111.1609     27.2615    2.063601E+01
   11     35.3812     31.1417    7.193741E+00
   12     71.2939     34.9299    1.575603E+01
   13     27.1248     38.6650    6.474179E+00
   14     49.6606     42.3734    1.273105E+01
   15     23.0131     46.0745    6.306541E+00
   16     36.0181     49.7839    1.050725E+01
   17     18.9690     53.5145    5.869038E+00
   18     27.9665     57.2781    9.147328E+00
   19     16.4442     61.0856    5.669330E+00
   20     23.0741     64.9480    8.363018E+00
   21     14.0611     68.8768    5.344932E+00
   22     20.1793     72.8841    8.027365E+00
   23     11.6660     76.9833    4.847014E+00
   24     17.8502     81.1899    7.732031E+00
   25     10.6699     85.5217    4.810442E+00
   26     16.8923     90.0000    7.914420E+00
   27      9.7841     94.6509    4.757053E+00
   28     16.2165     99.5072    8.171210E+00
   29      8.7623    104.6114    4.570088E+00
   30     15.1436    110.0205    8.166075E+00
   31      8.9718    115.8141    4.996600E+00
   32     16.1559    122.1105    9.283226E+00
   33      9.1505    129.0986    5.419685E+00
   34     17.5449    137.1185    1.070174E+01
   35      9.3519    146.9161    5.869656E+00
   36     27.7114    161.0821    1.788281E+01
