 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    293.9860     14.4775    6.474572E+01
    8     21.8281     26.5590    5.448263E+00
    9     97.9662     35.7590    2.732896E+01
   10     18.5791     44.0059    5.728450E+00
   11     56.6449     51.8419    1.912854E+01
   12     14.1011     59.5241    5.175904E+00
   13     41.9540     67.2135    1.663146E+01
   14     13.9005     75.0368    5.918636E+00
   15     34.0608     83.1149    1.550279E+01
   16     12.8504     91.5852    6.226210E+00
   17     30.7016    100.6278    1.577692E+01
   18     12.9787    110.5126    7.050600E+00
   19     32.3103    121.7099    1.850115E+01
   20     13.6929    135.2387    8.242757E+00
   21     44.7493    154.6482    2.825191E+01
