 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   19     59.4506     19.2385    1.560802E+01
   20     15.5835     34.6027    4.301063E+00
   21     29.9930     45.8921    8.681910E+00
   22      9.8458     55.7461    2.982568E+00
   23     22.1516     64.9342    7.008577E+00
   24      8.8525     73.8350    2.920041E+00
   25     18.5425     82.6981    6.365981E+00
   26      7.8710     91.7341    2.808230E+00
   27     15.7889    101.1672    5.845767E+00
   28      7.2509    111.2929    2.782234E+00
   29     16.2086    122.5920    6.437606E+00
   30      7.5825    136.0727    3.113645E+00
   31     27.2992    155.2087    1.157757E+01
