 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9    268.0579      9.8425    3.765094E+01
   10     38.2958     17.7626    5.945166E+00
   11    100.4375     23.6403    1.707723E+01
   12     23.0482     28.7725    4.259618E+00
   13     61.7037     33.5193    1.231597E+01
   14     20.6483     38.0414    4.426657E+00
   15     40.9308     42.4270    9.380058E+00
   16     17.0512     46.7319    4.159704E+00
   17     32.5737     50.9946    8.428081E+00
   18     15.9606     55.2443    4.365606E+00
   19     26.2478     59.5046    7.567477E+00
   20     12.6556     63.7963    3.835837E+00
   21     21.6443     68.1385    6.880272E+00
   22     11.6986     72.5503    3.891706E+00
   23     18.6760     77.0514    6.488963E+00
   24     10.1554     81.6632    3.678635E+00
   25     15.9514     86.4104    6.013988E+00
   26     10.3439     91.3217    4.052787E+00
   27     15.3270     96.4328    6.231799E+00
   28     10.0084    101.7889    4.217286E+00
   29     15.3656    107.4497    6.701856E+00
   30      9.1670    113.4986    4.133811E+00
   31     15.5763    120.0582    7.254349E+00
   32     10.0655    127.3244    4.836624E+00
   33     17.4447    135.6490    8.640361E+00
   34     10.4068    145.8029    5.308354E+00
   35     27.7690    160.4660    1.457512E+01
