 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14    166.8762      8.3746    1.872644E+01
   15     27.7408     14.9025    3.327696E+00
   16     65.8202     19.6335    8.404968E+00
   17     22.4286     23.6767    3.037618E+00
   18     40.8664     27.3447    5.851012E+00
   19     17.2466     30.7775    2.602741E+00
   20     27.8443     34.0518    4.417566E+00
   21     14.4737     37.2151    2.408302E+00
   22     21.7709     40.2992    3.790983E+00
   23     12.0969     43.3266    2.200062E+00
   24     16.8015     46.3146    3.185716E+00
   25     10.4411     49.2764    2.060532E+00
   26     14.7461     52.2228    3.024238E+00
   27      9.9741     55.1631    2.122752E+00
   28     13.3467     58.1052    2.943823E+00
   29      9.2390     61.0564    2.109307E+00
   30     11.7784     64.0234    2.780219E+00
   31      8.5032     67.0127    2.072936E+00
   32     10.3827     70.0305    2.611479E+00
   33      8.1770     73.0833    2.119980E+00
   34      9.4205     76.1777    2.515278E+00
   35      7.2978     79.3208    2.004995E+00
   36      8.4676     82.5202    2.391917E+00
   37      6.9738     85.7843    2.023921E+00
   38      8.5465     89.1225    2.546490E+00
   39      7.2864     92.5455    2.227425E+00
   40      7.9944     96.0659    2.505727E+00
   41      7.6115     99.6985    2.444619E+00
   42      8.3915    103.4611    2.760078E+00
   43      6.7510    107.3759    2.272743E+00
   44      7.6605    111.4706    2.638214E+00
   45      5.8887    115.7815    2.073594E+00
   46      7.8535    120.3572    2.826240E+00
   47      5.2353    125.2657    1.924545E+00
   48      9.0957    130.6080    3.414057E+00
   49      4.3847    136.5456    1.679724E+00
   50     10.0936    143.3692    3.944849E+00
   51      4.0069    151.7151    1.597014E+00
   52     18.6588    163.7888    7.581164E+00
