 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   16     84.4898     15.7932    1.851971E+01
   17     14.6212     28.3022    3.399124E+00
   18     35.5223     37.4526    8.730090E+00
   19     11.5049     45.3767    2.980323E+00
   20     25.0703     52.6835    6.827462E+00
   21     10.4190     59.6566    2.975846E+00
   22     18.9231     66.4635    5.656147E+00
   23      8.1342     73.2213    2.539385E+00
   24     16.5010     80.0258    5.370593E+00
   25      7.5228     86.9663    2.548388E+00
   26     15.5882     94.1386    5.487667E+00
   27      7.5182    101.6582    2.746581E+00
   28     15.8103    109.6813    5.985920E+00
   29      7.5349    118.4449    2.952877E+00
   30     17.1969    128.3637    6.967804E+00
   31      9.2184    140.3360    3.857554E+00
   32     27.9790    157.4822    1.207985E+01
