 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   27     37.0231     19.9916    1.056965E+01
   28      4.9428     35.8299    1.462424E+00
   29     17.6142     47.3773    5.394363E+00
   30      4.0808     57.3864    1.292113E+00
   31     12.6786     66.6613    4.146075E+00
   32      3.3789     75.5961    1.140024E+00
   33     10.5627     84.4486    3.673457E+00
   34      2.8272     93.4332    1.012584E+00
   35     10.1679    102.7746    3.747269E+00
   36      2.7104    112.7650    1.027026E+00
   37     11.5842    123.8759    4.509751E+00
   38      3.2697    137.0919    1.306844E+00
   39     18.5921    155.7977    7.623963E+00
