 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24     43.4520     19.7588    1.212196E+01
   25      6.7341     35.4493    1.955315E+00
   26     20.1393     46.9157    6.076971E+00
   27      6.1354     56.8756    1.921200E+00
   28     15.0519     66.1224    4.884646E+00
   29      5.0944     75.0456    1.711244E+00
   30     12.4807     83.9005    4.334467E+00
   31      4.5497     92.9003    1.631888E+00
   32     12.2040    102.2696    4.516297E+00
   33      4.5511    112.3018    1.736033E+00
   34     13.4440    123.4713    5.281345E+00
   35      4.1335    136.7702    1.670872E+00
   36     22.5020    155.6113    9.352138E+00
