 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    208.0692     18.6784    5.851635E+01
    9     26.2695     34.3576    8.257069E+00
   10     80.3917     46.3542    2.792872E+01
   11     21.1859     57.2256    8.061117E+00
   12     52.5732     67.7324    2.174327E+01
   13     20.0383     78.2876    8.950455E+00
   14     39.8306     89.2246    1.910888E+01
   15     16.9606    100.9216    8.698080E+00
   16     34.7645    113.9537    1.897887E+01
   17     15.9327    129.4990    9.225245E+00
   18     44.8045    151.6019    2.742482E+01
