 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    375.9376     11.1557    6.280595E+01
    8     32.3157     20.3641    6.118659E+00
    9    120.8367     27.3215    2.557091E+01
   10     23.2842     33.4945    5.445959E+00
   11     67.7425     39.2871    1.735333E+01
   12     18.2341     44.8808    5.077128E+00
   13     44.6920     50.3781    1.343963E+01
   14     14.5592     55.8466    4.702505E+00
   15     34.3007     61.3374    1.184291E+01
   16     14.0139     66.8935    5.150705E+00
   17     28.8684     72.5555    1.125342E+01
   18     13.4637     78.3653    5.548299E+00
   19     25.9212     84.3696    1.125935E+01
   20     12.4769     90.6246    5.697499E+00
   21     23.8179     97.2017    1.140685E+01
   22     11.1544    104.1982    5.590523E+00
   23     23.8944    111.7551    1.250800E+01
   24     11.9605    120.0962    6.527384E+00
   25     25.0666    129.6219    1.423834E+01
   26     12.2136    141.2087    7.209635E+00
   27     35.5375    157.9107    2.176924E+01
