 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2  28159.3119      2.4943    1.203553E+03
    3   1458.7848      4.9906    8.728959E+01
    4   1893.7623      7.0602    1.456938E+02
    5    352.9093      9.0037    3.318402E+01
    6    514.2154     10.8902    5.714281E+01
    7    168.3218     12.7465    2.158265E+01
    8    242.1683     14.5855    3.519163E+01
    9    105.8021     16.4146    1.718387E+01
   10    138.2594     18.2382    2.481916E+01
   11     77.0570     20.0595    1.515002E+01
   12     86.3144     21.8806    1.844576E+01
   13     54.9632     23.7032    1.268554E+01
   14     58.8368     25.5286    1.458546E+01
   15     40.7360     27.3581    1.079477E+01
   16     42.9997     29.1925    1.212977E+01
   17     32.5309     31.0328    9.732789E+00
   18     34.4816     32.8799    1.090592E+01
   19     28.8092     34.7345    9.604373E+00
   20     26.5224     36.5975    9.295438E+00
   21     25.6127     38.4696    9.414495E+00
   22     23.4388     40.3516    9.016149E+00
   23     22.5757     42.2443    9.070104E+00
   24     20.5635     44.1486    8.613235E+00
   25     19.4386     46.0652    8.474388E+00
   26     17.5785     47.9951    7.963993E+00
   27     16.5367     49.9390    7.774720E+00
   28     15.9241     51.8981    7.758950E+00
   29     14.9583     53.8732    7.544100E+00
   30     14.7506     55.8655    7.691530E+00
   31     13.8752     57.8760    7.472278E+00
   32     14.8441     59.9059    8.247844E+00
   33     13.8040     61.9565    7.905930E+00
   34     14.0243     64.0291    8.271866E+00
   35     13.0042     66.1252    7.892511E+00
   36     13.5077     68.2464    8.429027E+00
   37     12.7338     70.3943    8.163802E+00
   38     13.6089     72.5709    8.957503E+00
   39     11.6874     74.7780    7.892566E+00
   40     12.8664     77.0180    8.908719E+00
   41     11.2255     79.2933    7.964472E+00
   42     12.3366     81.6065    8.963706E+00
   43     11.1339     83.9605    8.280180E+00
   44     11.5522     86.3589    8.788766E+00
   45     10.4795     88.8051    8.151831E+00
   46     11.5477     91.3035    9.180189E+00
   47     11.0249     93.8588    8.953059E+00
   48     11.6972     96.4765    9.698998E+00
   49      9.9445     99.1629    8.415721E+00
   50     10.1653    101.9252    8.776367E+00
   51      8.3445    104.7722    7.347012E+00
   52      9.0900    107.7140    8.158802E+00
   53      7.8286    110.7630    7.160463E+00
   54      8.9863    113.9342    8.372991E+00
   55      8.3055    117.2465    7.880649E+00
   56      7.7648    120.7238    7.500357E+00
   57      6.6825    124.3974    6.569163E+00
   58      7.9074    128.3092    7.908475E+00
   59      4.2251    132.5186    4.297908E+00
   60      6.8354    137.1134    7.070050E+00
   61      3.2724    142.2343    3.440683E+00
   62      7.8823    148.1345    8.422406E+00
   63      2.5313    155.3682    2.748024E+00
   64     15.3210    165.8523    1.689468E+01
