 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   26     44.1997     14.0039    8.797117E+00
   27      4.0535     24.8235    8.372170E-01
   28     20.9710     32.5832    4.488892E+00
   29      3.9812     39.1682    8.820865E-01
   30     14.7173     45.1173    3.371345E+00
   31      3.2256     50.6764    7.631259E-01
   32     11.3093     55.9844    2.760541E+00
   33      2.8517     61.1304    7.175031E-01
   34      9.6937     66.1780    2.511793E+00
   35      2.7400     71.1766    7.305569E-01
   36      8.5980     76.1673    2.357032E+00
   37      2.5178     81.1875    7.091329E-01
   38      8.0198     86.2734    2.318993E+00
   39      2.2853     91.4631    6.779778E-01
   40      7.9899     96.7988    2.430365E+00
   41      2.5639    102.3307    7.991427E-01
   42      8.4083    108.1223    2.683937E+00
   43      2.9332    114.2589    9.583101E-01
   44      9.2133    120.8635    3.079288E+00
   45      2.8724    128.1302    9.815930E-01
   46     10.3928    136.4046    3.629616E+00
   47      3.2733    146.4419    1.167763E+00
   48     17.6200    160.8644    6.418341E+00
