 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   2593.7912      9.0974    3.879029E+02
    4     46.4537     17.5103    8.932083E+00
    5    369.8149     24.2913    8.690946E+01
    6     29.4713     30.5903    8.185262E+00
    7    144.9904     36.7023    4.646441E+01
    8     20.2746     42.7573    7.363617E+00
    9     77.8882     48.8311    3.161660E+01
   10     16.5647     54.9784    7.431780E+00
   11     52.6520     61.2459    2.587216E+01
   12     15.1520     67.6801    8.092821E+00
   13     40.3216     74.3319    2.325902E+01
   14     13.8641     81.2623    8.589732E+00
   15     33.2821     88.5492    2.204258E+01
   16     13.0052     96.2988    9.168978E+00
   17     29.9684    104.6661    2.240895E+01
   18     13.2811    113.8971    1.049846E+01
   19     33.4984    124.4333    2.791121E+01
   20     13.8983    137.2427    1.217406E+01
   21     48.3194    155.7087    4.438947E+01
