 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21     49.3951     19.4712    1.322650E+01
   22     11.0879     34.9806    3.107095E+00
   23     22.9924     46.3484    6.729378E+00
   24      7.8027     56.2491    2.380859E+00
   25     16.9627     65.4627    5.387135E+00
   26      6.8350     74.3730    2.255834E+00
   27     13.9481     83.2319    4.777168E+00
   28      6.2415     92.2514    2.215423E+00
   29     12.7631    101.6557    4.689223E+00
   30      6.3251    111.7396    2.402647E+00
   31     13.9827    122.9809    5.485602E+00
   32      6.6172    136.3810    2.678430E+00
   33     23.9167    155.3864    9.978581E+00
