 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   19     75.4807     13.2814    1.322220E+01
   20     16.1221     23.6274    2.968990E+00
   21     33.0518     31.1036    6.383618E+00
   22     11.9578     37.4915    2.416947E+00
   23     22.2084     43.2978    4.688333E+00
   24      9.1054     48.7534    2.004003E+00
   25     16.9307     53.9885    3.878363E+00
   26      8.3370     59.0867    1.984673E+00
   27     13.8729     64.1078    3.427151E+00
   28      6.8615     69.0984    1.756699E+00
   29     11.5805     74.0979    3.068899E+00
   30      6.3536     79.1422    1.740817E+00
   31     10.2727     84.2669    2.906889E+00
   32      5.5327     89.5094    1.615302E+00
   33      9.2912     94.9119    2.796082E+00
   34      5.2341    100.5249    1.622163E+00
   35      9.1753    106.4129    2.926051E+00
   36      4.6942    112.6627    1.539174E+00
   37      9.4385    119.4003    3.179564E+00
   38      4.3900    126.8244    1.518303E+00
   39     11.9450    135.2898    4.238543E+00
   40      4.9199    145.5722    1.789965E+00
   41     20.3379    160.3660    7.582065E+00
