 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    146.5331     19.4712    4.217649E+01
   11     22.2517     35.5929    7.014656E+00
   12     61.9165     47.7976    2.121592E+01
   13     21.0674     58.7653    7.796328E+00
   14     41.4371     69.2952    1.647035E+01
   15     18.0741     79.8179    7.679514E+00
   16     34.1464     90.6753    1.544451E+01
   17     16.0047    102.2473    7.677697E+00
   18     31.5743    115.1041    1.601219E+01
   19     15.3798    130.4046    8.221114E+00
   20     40.3478    152.1144    2.267353E+01
