 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14    107.9692     14.2834    2.152879E+01
   15     18.7021     25.6057    3.986334E+00
   16     47.9597     33.9007    1.088208E+01
   17     14.5302     41.0851    3.496723E+00
   18     30.5431     47.7027    7.770277E+00
   19     12.6665     54.0037    3.396588E+00
   20     22.8702     60.1320    6.447264E+00
   21     10.7543     66.1849    3.179598E+00
   22     19.7293     72.2368    6.104440E+00
   23     10.4658     78.3523    3.382143E+00
   24     17.6219     84.5938    5.937047E+00
   25      9.5255     91.0283    3.340255E+00
   26     17.5472     97.7352    6.394482E+00
   27      8.3774    104.8169    3.168061E+00
   28     17.9644    112.4176    7.040593E+00
   29      9.1049    120.7613    3.693591E+00
   30     18.0156    130.2451    7.556144E+00
   31      7.8606    141.7337    3.405006E+00
   32     28.9173    158.2344    1.292387E+01
