 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15    144.9703      8.2132    1.606094E+01
   16     21.0910     14.5909    2.487375E+00
   17     57.9771     19.1994    7.251949E+00
   18     18.8844     23.1270    2.497095E+00
   19     37.1241     26.6813    5.174290E+00
   20     16.6070     30.0000    2.433354E+00
   21     27.5307     33.1588    4.230736E+00
   22     14.6122     36.2043    2.349949E+00
   23     20.5217     39.1679    3.447001E+00
   24     12.5687     42.0716    2.200983E+00
   25     16.0402     44.9323    2.923548E+00
   26     11.6075     47.7629    2.198593E+00
   27     13.5253     50.5737    2.658519E+00
   28     10.2895     53.3736    2.096039E+00
   29     10.9303     56.1700    2.304700E+00
   30      9.1182     58.9697    1.987784E+00
   31      9.4143     61.7788    2.119624E+00
   32      8.6541     64.6029    2.010321E+00
   33      8.6712     67.4478    2.076272E+00
   34      7.8584     70.3187    1.937820E+00
   35      8.0159     73.2213    2.033953E+00
   36      6.9892     76.1614    1.823394E+00
   37      7.5839     79.1449    2.032751E+00
   38      6.6313     82.1784    1.824818E+00
   39      6.9986     85.2689    1.975916E+00
   40      6.2022     88.4246    1.795399E+00
   41      6.5649     91.6542    1.947316E+00
   42      5.5700     94.9682    1.692016E+00
   43      6.9613     98.3785    2.164411E+00
   44      5.4489    101.8996    1.733122E+00
   45      6.8338    105.5486    2.222460E+00
   46      5.3254    109.3470    1.769968E+00
   47      7.3586    113.3219    2.498326E+00
   48      5.2496    117.5085    1.819819E+00
   49      8.9024    121.9540    3.149724E+00
   50      4.4124    126.7246    1.592672E+00
   51      9.0903    131.9188    3.346152E+00
   52      4.2270    137.6938    1.586177E+00
   53     10.3268    144.3325    3.948933E+00
   54      4.1387    152.4546    1.612207E+00
   55     18.8775    164.2068    7.488549E+00
