 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   25     62.0585     12.5198    1.057582E+01
   26      7.1032     22.1563    1.257976E+00
   27     26.8436     29.0531    4.933397E+00
   28      6.2392     34.8895    1.188355E+00
   29     17.5334     40.1448    3.456693E+00
   30      4.7174     45.0367    9.615572E-01
   31     12.5592     49.6870    2.643901E+00
   32      4.0470     54.1725    8.790006E-01
   33     10.1597     58.5465    2.274565E+00
   34      3.3145     62.8488    7.642047E-01
   35      8.3867     67.1109    1.989720E+00
   36      2.8581     71.3594    6.971767E-01
   37      7.0339     75.6179    1.762788E+00
   38      2.5848     79.9086    6.650592E-01
   39      6.1950     84.2536    1.635351E+00
   40      2.3847     88.6760    6.454482E-01
   41      5.6481     93.2010    1.566474E+00
   42      2.3270     97.8575    6.609337E-01
   43      5.5135    102.6800    1.602837E+00
   44      2.3173    107.7116    6.891518E-01
   45      5.8821    113.0089    1.788613E+00
   46      2.2925    118.6492    7.124180E-01
   47      6.2446    124.7463    1.982307E+00
   48      2.3044    131.4806    7.469168E-01
   49      7.5282    139.1755    2.490399E+00
   50      2.4247    148.5384    8.183178E-01
   51     13.1385    162.0247    4.521949E+00
