 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   16    147.0478      8.6957    1.720182E+01
   17     19.7782     15.4341    2.453900E+00
   18     57.9912     20.2942    7.606166E+00
   19     17.5902     24.4302    2.431853E+00
   20     37.5893     28.1687    5.463238E+00
   21     15.4658     31.6562    2.357452E+00
   22     27.4274     34.9733    4.375212E+00
   23     13.7256     38.1701    2.286816E+00
   24     21.1990     41.2799    3.682252E+00
   25     11.9784     44.3268    2.165564E+00
   26     16.7504     47.3287    3.147046E+00
   27     10.1879     50.2998    1.986321E+00
   28     14.4588     53.2513    2.921522E+00
   29      9.1181     56.1931    1.907034E+00
   30     12.4697     59.1335    2.696422E+00
   31      8.0118     62.0799    1.789257E+00
   32     10.8691     65.0395    2.504430E+00
   33      6.9143     68.0188    1.642196E+00
   34      9.4005     71.0244    2.299334E+00
   35      6.1546     74.0627    1.549031E+00
   36      8.0237     77.1407    2.076345E+00
   37      5.5984     80.2653    1.488426E+00
   38      7.4260     83.4443    2.026972E+00
   39      4.9897     86.6860    1.397345E+00
   40      6.8960     90.0000    1.980087E+00
   41      5.0761     93.3969    1.493517E+00
   42      6.8719     96.8892    2.070607E+00
   43      4.6240    100.4917    1.426064E+00
   44      6.7976    104.2221    2.144606E+00
   45      4.8519    108.1023    1.565147E+00
   46      6.8460    112.1599    2.256949E+00
   47      4.0919    116.4308    1.378004E+00
   48      6.9622    120.9631    2.393978E+00
   49      3.7477    125.8241    1.315231E+00
   50      8.2122    131.1139    2.940241E+00
   51      3.0025    136.9924    1.096282E+00
   52      8.0018    143.7469    2.978372E+00
   53      2.9541    152.0072    1.120498E+00
   54     15.7096    163.9554    6.070069E+00
