 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12    281.8672      6.4126    2.502017E+01
   13     34.1844     11.4366    3.277158E+00
   14    101.9063     15.0939    1.049312E+01
   15     30.6871     18.2298    3.377716E+00
   16     58.8794     21.0810    6.898949E+00
   17     25.1843     23.7531    3.129706E+00
   18     39.8650     26.3033    5.237200E+00
   19     21.4458     28.7667    2.969700E+00
   20     28.8910     31.1667    4.205834E+00
   21     18.5069     33.5194    2.825581E+00
   22     21.7477     35.8370    3.474813E+00
   23     16.1056     38.1287    2.687698E+00
   24     17.4661     40.4015    3.038769E+00
   25     14.0212     42.6615    2.538990E+00
   26     14.7822     44.9135    2.781766E+00
   27     12.2167     47.1618    2.385735E+00
   28     12.9710     49.4101    2.625149E+00
   29     11.0373     51.6616    2.312174E+00
   30     11.5965     53.9193    2.511669E+00
   31      9.4638     56.1862    2.116956E+00
   32     10.2344     58.4648    2.362008E+00
   33      8.3834     60.7577    1.994347E+00
   34      9.3852     63.0677    2.299314E+00
   35      7.3858     65.3971    1.861922E+00
   36      8.7874     67.7488    2.277660E+00
   37      6.7701     70.1253    1.802860E+00
   38      8.4692     72.5295    2.315468E+00
   39      6.3853     74.9644    1.791076E+00
   40      7.8865     77.4332    2.268167E+00
   41      6.2209     79.9394    1.833314E+00
   42      8.0161     82.4867    2.419289E+00
   43      5.8276     85.0794    1.800175E+00
   44      7.8933     87.7219    2.494332E+00
   45      5.8519     90.4195    1.890793E+00
   46      7.5569     93.1781    2.495355E+00
   47      5.8563     96.0044    1.975389E+00
   48      7.4346     98.9061    2.560560E+00
   49      5.7116    101.8922    2.007699E+00
   50      7.1475    104.9736    2.563192E+00
   51      5.0547    108.1630    1.848580E+00
   52      7.1797    111.4763    2.676710E+00
   53      5.2018    114.9329    1.976255E+00
   54      6.9020    118.5577    2.671204E+00
   55      3.9230    122.3829    1.546133E+00
   56      7.3145    126.4523    2.934734E+00
   57      3.2920    130.8271    1.344198E+00
   58      7.0089    135.5981    2.911665E+00
   59      2.4332    140.9109    1.028088E+00
   60      7.1189    147.0272    3.058468E+00
   61      2.4967    154.5203    1.090378E+00
   62     14.1858    165.3735    6.296069E+00
