 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30     27.6875     20.1838    8.085689E+00
   31      3.2783     36.1451    9.887641E-01
   32     13.7014     47.7603    4.263652E+00
   33      2.1834     57.8110    7.003443E-01
   34      9.6686     67.1099    3.193862E+00
   35      1.9054     76.0551    6.476613E-01
   36      8.2941     84.9063    2.898649E+00
   37      1.6924     93.8788    6.076699E-01
   38      8.3065    103.1973    3.062050E+00
   39      1.7905    113.1533    6.771812E-01
   40      9.3642    124.2156    3.631275E+00
   41      2.4048    137.3623    9.555656E-01
   42     15.3259    155.9547    6.236607E+00
