 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   25     55.1612     13.1782    1.022666E+01
   26      4.5428     23.3429    8.752450E-01
   27     24.2690     30.6274    4.852267E+00
   28      4.0463     36.8019    8.384228E-01
   29     16.7053     42.3715    3.582914E+00
   30      3.8457     47.5666    8.527768E-01
   31     12.5809     52.5159    2.881260E+00
   32      3.4143     57.3018    8.067615E-01
   33     10.3029     61.9819    2.509368E+00
   34      3.0050     66.5997    7.537437E-01
   35      8.6300     71.1907    2.227405E+00
   36      2.5870     75.7856    6.865140E-01
   37      7.7126     80.4128    2.102772E+00
   38      2.5622     85.1004    7.171894E-01
   39      7.2897     89.8777    2.093471E+00
   40      2.5745     94.7768    7.580678E-01
   41      7.1853     99.8354    2.167969E+00
   42      2.4842    105.0996    7.676011E-01
   43      7.3615    110.6289    2.328175E+00
   44      2.5638    116.5042    8.294769E-01
   45      8.0235    122.8437    2.654211E+00
   46      2.6163    129.8343    8.845057E-01
   47     10.1391    137.8103    3.501492E+00
   48      3.1684    147.5027    1.117228E+00
   49     16.3446    161.4494    5.882198E+00
