 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20     84.6378     10.4149    1.198781E+01
   21      9.0249     18.4435    1.340610E+00
   22     34.4401     24.2048    5.353878E+00
   23      7.3509     29.0879    1.193521E+00
   24     23.1447     33.4879    3.917772E+00
   25      7.5296     37.5832    1.326581E+00
   26     17.8742     41.4726    3.272608E+00
   27      6.8542     45.2176    1.302300E+00
   28     14.0337     48.8602    2.763367E+00
   29      5.9176     52.4308    1.206116E+00
   30     11.5867     55.9526    2.441637E+00
   31      5.1252     59.4443    1.115432E+00
   32      9.8603     62.9214    2.214089E+00
   33      4.4528     66.3976    1.030622E+00
   34      8.6770     69.8853    2.068284E+00
   35      3.8886     73.3961    9.537690E-01
   36      7.9310     76.9416    2.000057E+00
   37      3.5777     80.5333    9.269509E-01
   38      7.4249     84.1835    1.975026E+00
   39      3.5307     87.9054    9.635616E-01
   40      7.0098     91.7137    1.961472E+00
   41      3.4728     95.6252    9.957480E-01
   42      6.7938     99.6598    1.994910E+00
   43      3.2048    103.8414    9.631895E-01
   44      6.8353    108.2000    2.101547E+00
   45      3.1430    112.7740    9.880464E-01
   46      6.8924    117.6144    2.214343E+00
   47      2.8736    122.7928    9.430647E-01
   48      7.5827    128.4147    2.540898E+00
   49      3.0594    134.6484    1.046316E+00
   50      9.1047    141.7968    3.176717E+00
   51      3.7494    150.5229    1.334107E+00
   52     15.7338    163.1255    5.707087E+00
