 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11    228.6870      8.1227    2.531250E+01
   12     45.3423     14.5409    5.455182E+00
   13    102.7402     19.2418    1.334965E+01
   14     33.8220     23.2966    4.720228E+00
   15     60.9963     27.0045    9.099779E+00
   16     25.1653     30.4989    3.996517E+00
   17     42.9782     33.8526    7.239056E+00
   18     19.5369     37.1104    3.478749E+00
   19     31.7573     40.3023    5.960378E+00
   20     16.3818     43.4499    3.232296E+00
   21     25.2210     46.5692    5.219110E+00
   22     14.4597     49.6733    3.131392E+00
   23     20.3534     52.7726    4.603631E+00
   24     12.7299     55.8763    3.001834E+00
   25     16.3410     58.9925    4.010647E+00
   26     11.2945     62.1288    2.880770E+00
   27     13.4241     65.2925    3.553150E+00
   28     10.1743     68.4905    2.790905E+00
   29     12.2763     71.7303    3.485661E+00
   30      9.5888     75.0194    2.814879E+00
   31     10.8764     78.3659    3.297550E+00
   32      9.1201     81.7788    2.852848E+00
   33     10.4844     85.2679    3.380524E+00
   34      8.6807     88.8445    2.882501E+00
   35      9.8482     92.5217    3.364967E+00
   36      7.7333     96.3151    2.716773E+00
   37      9.7730    100.2432    3.527401E+00
   38      7.3634    104.3291    2.728568E+00
   39     10.0131    108.6018    3.806811E+00
   40      6.7918    113.0990    2.647498E+00
   41      9.3420    117.8712    3.731501E+00
   42      5.8804    122.9893    2.405423E+00
   43     10.1123    128.5585    4.233844E+00
   44      6.1185    134.7470    2.620599E+00
   45     11.8943    141.8573    5.208899E+00
   46      5.8037    150.5523    2.597488E+00
   47     21.4668    163.1306    9.814238E+00
