 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17    165.9275      7.6472    1.762112E+01
   18     13.0367     13.5446    1.463580E+00
   19     69.7719     17.7832    8.256430E+00
   20     13.9719     21.3776    1.738147E+00
   21     44.5508     24.6150    5.812609E+00
   22     13.0398     27.6246    1.780453E+00
   23     31.2214     30.4771    4.452433E+00
   24     11.6519     33.2164    1.732367E+00
   25     23.6450     35.8716    3.658952E+00
   26     10.3085     38.4634    1.657748E+00
   27     18.3801     41.0071    3.067310E+00
   28      9.3888     43.5145    1.623798E+00
   29     14.6865     45.9951    2.629163E+00
   30      8.1965     48.4564    1.517069E+00
   31     11.6834     50.9050    2.233351E+00
   32      7.3698     53.3464    1.453504E+00
   33      9.7612     55.7855    1.984382E+00
   34      6.5493     58.2268    1.371170E+00
   35      8.3788     60.6744    1.805042E+00
   36      5.9518     63.1320    1.318312E+00
   37      7.1059     65.6035    1.617065E+00
   38      5.3995     68.0925    1.261512E+00
   39      6.2211     70.6025    1.491219E+00
   40      4.9231     73.1373    1.209960E+00
   41      5.6778     75.7006    1.429899E+00
   42      4.5449     78.2966    1.172170E+00
   43      5.2324     80.9294    1.381234E+00
   44      4.2945     83.6035    1.159711E+00
   45      4.8813     86.3241    1.347796E+00
   46      4.0887     89.0967    1.153760E+00
   47      4.7202     91.9274    1.360602E+00
   48      3.7999     94.8232    1.118384E+00
   49      4.4482     97.7922    1.336185E+00
   50      3.5466    100.8438    1.086878E+00
   51      4.5231    103.9889    1.413581E+00
   52      3.3824    107.2407    1.077610E+00
   53      4.5382    110.6152    1.473379E+00
   54      3.4202    114.1323    1.131163E+00
   55      5.1607    117.8171    1.738116E+00
   56      3.3722    121.7024    1.156216E+00
   57      5.1405    125.8323    1.793702E+00
   58      3.0518    130.2687    1.083401E+00
   59      5.3449    135.1035    1.929895E+00
   60      2.0689    140.4838    7.595774E-01
   61      6.6084    146.6738    2.466315E+00
   62      1.9385    154.2527    7.352296E-01
   63     12.5998    165.2246    4.855283E+00
