 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13    122.5502     14.0688    2.394938E+01
   14     23.0716     25.2573    4.842752E+00
   15     53.7942     33.4767    1.207018E+01
   16     17.0402     40.6121    4.070100E+00
   17     38.1364     47.1976    9.661048E+00
   18     14.4207     53.4786    3.861931E+00
   19     28.9352     59.5963    8.167847E+00
   20     12.2326     65.6463    3.630105E+00
   21     24.0312     71.7018    7.479291E+00
   22     10.5380     77.8266    3.432316E+00
   23     20.0184     84.0827    6.809947E+00
   24      9.2424     90.5370    3.277912E+00
   25     17.3782     97.2687    6.414923E+00
   26      9.6953    104.3804    3.719235E+00
   27     17.2431    112.0170    6.864273E+00
   28     10.7899    120.4037    4.451525E+00
   29     20.2597    129.9399    8.651701E+00
   30     10.3402    141.4960    4.565363E+00
   31     30.4679    158.0991    1.389311E+01
