 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11    148.1069     14.6923    3.093916E+01
   12     24.7787     26.5231    5.626313E+00
   13     59.5292     35.2977    1.459820E+01
   14     15.5200     42.9859    4.087851E+00
   15     38.8387     50.1457    1.093533E+01
   16     13.8856     57.0363    4.161827E+00
   17     31.5533     63.8111    1.003040E+01
   18     13.3887     70.5788    4.499306E+00
   19     27.1903     77.4294    9.631280E+00
   20     13.3957     84.4491    4.988324E+00
   21     24.3174     91.7322    9.497099E+00
   22     10.4723     99.3946    4.280160E+00
   23     22.0834    107.5947    9.426906E+00
   24     10.9585    116.5755    4.876998E+00
   25     23.4292    126.7638    1.085258E+01
   26     11.9527    139.0870    5.753701E+00
   27     34.0542    156.7711    1.701135E+01
