 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    737.6285      4.9191    5.119659E+01
    8    140.6827      8.9287    1.106628E+01
    9    229.9099     11.9320    2.021265E+01
   10     80.5173     14.5678    7.823851E+00
   11    133.1695     17.0101    1.417244E+01
   12     53.8061     19.3345    6.224201E+00
   13     85.2853     21.5814    1.065492E+01
   14     40.5360     23.7750    5.439400E+00
   15     60.0376     25.9311    8.611863E+00
   16     32.2210     28.0604    4.919999E+00
   17     45.7206     30.1711    7.404437E+00
   18     27.4105     32.2689    4.692786E+00
   19     35.9653     34.3588    6.490234E+00
   20     23.7194     36.4444    4.499867E+00
   21     28.6153     38.5290    5.693494E+00
   22     20.5101     40.6152    4.270634E+00
   23     24.0195     42.7055    5.223648E+00
   24     18.2681     44.8020    4.141918E+00
   25     20.6491     46.9067    4.872854E+00
   26     15.9115     49.0214    3.902106E+00
   27     17.0767     51.1480    4.345890E+00
   28     14.1516     53.2882    3.732437E+00
   29     14.5379     55.4437    3.968860E+00
   30     12.5023     57.6163    3.528839E+00
   31     12.6267     59.8078    3.680802E+00
   32     11.1642     62.0199    3.357786E+00
   33     11.5395     64.2546    3.577452E+00
   34     10.2165     66.5139    3.261845E+00
   35     10.5066     68.7999    3.451697E+00
   36      9.4778     71.1149    3.201419E+00
   37     10.0047     73.4614    3.471982E+00
   38      9.1218     75.8419    3.250000E+00
   39      9.7670     78.2594    3.570264E+00
   40      8.9101     80.7171    3.339486E+00
   41      8.8344     83.2186    3.392870E+00
   42      8.8607     85.7677    3.484970E+00
   43      8.6984     88.3688    3.501634E+00
   44      8.8101     91.0270    3.628131E+00
   45      8.9859     93.7479    3.783686E+00
   46      8.0313     96.5382    3.456057E+00
   47      8.5796     99.4053    3.771401E+00
   48      7.4902    102.3583    3.361841E+00
   49      8.3447    105.4076    3.822592E+00
   50      6.9624    108.5662    3.253812E+00
   51      8.5272    111.8495    4.064019E+00
   52      6.5726    115.2769    3.193292E+00
   53      9.5346    118.8731    4.720612E+00
   54      6.4457    122.6703    3.250938E+00
   55      7.4832    126.7118    3.843460E+00
   56      4.7195    131.0586    2.467667E+00
   57      6.4032    135.8013    3.407273E+00
   58      2.5281    141.0847    1.368649E+00
   59      7.0469    147.1697    3.880227E+00
   60      2.1278    154.6271    1.191319E+00
   61     14.5055    165.4322    8.255624E+00
