 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17     78.4235     15.9545    1.686263E+01
   18     19.8644     28.5650    4.515317E+00
   19     39.2694     37.7726    9.408707E+00
   20     12.9760     45.7334    3.268404E+00
   21     26.5912     53.0638    7.024533E+00
   22     10.6458     60.0509    2.943079E+00
   23     21.7210     66.8641    6.271750E+00
   24      9.4810     73.6220    2.854048E+00
   25     18.1315     80.4208    5.680872E+00
   26      8.8697     87.3506    2.887991E+00
   27     16.5772     94.5071    5.601250E+00
   28      8.3559    102.0059    2.926033E+00
   29     15.4072    110.0027    5.584532E+00
   30      7.9527    118.7338    2.980269E+00
   31     15.7563    128.6116    6.098259E+00
   32      7.7632    140.5300    3.100025E+00
   33     26.7812    157.5931    1.102341E+01
