#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 3 52.332129 41.016591 1682.360734 52.024503 35.363407 1250.570572 0.307626 5.65318 431.79
2 4 39.330959 36.435485 1327.544558 39.691118 33.413282 1116.447429 -0.360159 3.0222 211.097
3 5 33.035436 34.652673 1200.807776 33.470924 32.745044 1072.237925 -0.435488 1.90763 128.57
4 6 29.320419 33.899585 1149.181867 29.726284 32.528072 1058.075468 -0.405865 1.37151 91.1064
5 7 26.989731 33.492178 1121.725987 27.361499 32.481400 1055.041345 -0.371768 1.01078 66.6846
6 8 25.059555 33.084075 1094.556031 25.393240 32.276931 1041.800265 -0.333685 0.807144 52.7558
7 9 23.864195 32.958740 1086.278529 24.167022 32.318256 1044.469668 -0.302827 0.640484 41.8089
8 10 22.653474 32.615929 1063.798850 22.927666 32.073509 1028.710011 -0.274192 0.54242 35.0888
