#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 7 80.357667 49.168001 2417.492356 80.142257 43.310774 1875.823133 0.21541 5.85723 541.669
2 8 73.975336 49.079934 2408.839954 74.032776 45.268908 2049.274076 -0.05744 3.81103 359.566
3 9 71.165077 48.318258 2334.654053 71.283544 45.707953 2089.216986 -0.118467 2.6103 245.437
4 10 67.518660 47.988516 2302.897699 67.664248 45.985409 2114.657857 -0.145588 2.00311 188.24
