 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   2753.6652      3.3098    1.564109E+02
    3     51.1925      6.6245    4.070898E+00
    4    329.7140      9.3741    3.371054E+01
    5     14.6632     11.9583    1.832345E+00
    6     99.3412     14.4693    1.467096E+01
    7      4.0951     16.9429    6.978170E-01
    8     39.4820     19.3970    7.624895E+00
    9      1.3904     21.8417    3.001091E-01
   10     18.7684     24.2837    4.477467E+00
   11      0.6250     26.7274    1.633028E-01
   12      9.7856     29.1764    2.779158E+00
   13      0.3488     31.6335    1.069858E-01
   14      5.6883     34.1013    1.873986E+00
   15      0.2169     36.5819    7.638482E-02
   16      3.6722     39.0774    1.376658E+00
   17      0.1446     41.5900    5.749395E-02
   18      2.5801     44.1216    1.084486E+00
   19      0.1070     46.6743    4.740610E-02
   20      1.9243     49.2503    8.962774E-01
   21      0.0832     51.8518    4.064223E-02
   22      1.5747     54.4813    8.050005E-01
   23      0.0668     57.1411    3.566647E-02
   24      1.2860     59.8341    7.158514E-01
   25      0.0551     62.5633    3.192328E-02
   26      1.1120     65.3318    6.695245E-01
   27      0.0458     68.1432    2.861633E-02
   28      0.9883     71.0015    6.399550E-01
   29      0.0377     73.9111    2.526848E-02
   30      0.8403     76.8768    5.823043E-01
   31      0.0308     79.9043    2.204332E-02
   32      0.7002     83.0000    5.170366E-01
   33      0.0248     86.1710    1.887610E-02
   34      0.6432     89.4261    5.041746E-01
   35      0.0192     92.7750    1.548622E-02
   36      0.5525     96.2297    4.581851E-01
   37      0.0146     99.8043    1.243941E-02
   38      0.3905    103.5164    3.415840E-01
   39      0.0110    107.3875    9.872010E-03
   40      0.3029    111.4451    2.787213E-01
   41      0.0080    115.7253    7.543170E-03
   42      0.2787    120.2766    2.691173E-01
   43      0.0055    125.1669    5.435853E-03
   44      0.2619    130.4976    2.647959E-01
   45      0.0034    136.4308    3.514844E-03
   46      0.2863    143.2579    3.024754E-01
   47      0.0017    151.6184    1.834672E-03
   48      0.4284    163.7264    4.720706E-01
