 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   29      5.8111     13.4889    1.165981E+00
   30      0.0329     23.8605    6.825064E-03
   31      2.5610     31.2710    5.486951E-01
   32      0.0297     37.5350    6.565243E-03
   33      1.6902     43.1713    3.851181E-01
   34      0.0231     48.4164    5.420534E-03
   35      1.2233     53.4030    2.953740E-01
   36      0.0176     58.2156    4.369347E-03
   37      0.9413     62.9134    2.400879E-01
   38      0.0133     67.5411    3.482758E-03
   39      0.7764     72.1351    2.085901E-01
   40      0.0094     76.7266    2.589368E-03
   41      0.6439     81.3445    1.817513E-01
   42      0.0061     86.0171    1.763314E-03
   43      0.4703     90.7738    1.391474E-01
   44      0.0039     95.6470    1.180417E-03
   45      0.3056    100.6741    9.457486E-02
   46      0.0024    105.9009    7.590584E-04
   47      0.2136    111.3864    6.900902E-02
   48      0.0014    117.2109    4.618285E-04
   49      0.1592    123.4911    5.359932E-02
   50      0.0007    130.4118    2.404365E-04
   51      0.1197    138.3032    4.192879E-02
   52      0.0003    147.8873    1.071252E-04
   53      0.1515    161.6702    5.512865E-02
