 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     94.2735      4.5534    6.366738E+00
   10      7.4639      8.1829    5.571330E-01
   11     40.5415     10.8597    3.314373E+00
   12      3.8497     13.1793    3.420902E-01
   13     24.5153     15.3062    2.352744E+00
   14      2.8508     17.3129    2.938587E-01
   15     15.9633     19.2383    1.758969E+00
   16      2.1732     21.1059    2.549103E-01
   17     11.5293     22.9311    1.434316E+00
   18      1.7030     24.7245    2.239702E-01
   19      8.5176     26.4939    1.180744E+00
   20      1.3290     28.2450    1.936790E-01
   21      6.2178     29.9824    9.503399E-01
   22      0.9693     31.7095    1.550403E-01
   23      4.6696     33.4292    7.801019E-01
   24      0.7132     35.1441    1.242170E-01
   25      3.5691     36.8561    6.469976E-01
   26      0.5924     38.5670    1.116001E-01
   27      2.8871     40.2784    5.644147E-01
   28      0.4925     41.9917    9.978261E-02
   29      2.3143     43.7081    4.853393E-01
   30      0.3483     45.4288    7.551915E-02
   31      1.7703     47.1550    3.964251E-01
   32      0.2170     48.8877    5.013567E-02
   33      1.3943     50.6278    3.320510E-01
   34      0.1411     52.3765    3.460588E-02
   35      1.1338     54.1346    2.861334E-01
   36      0.1038     55.9032    2.693357E-02
   37      0.9299     57.6832    2.478970E-01
   38      0.0770     59.4756    2.107440E-02
   39      0.7300     61.2814    2.049858E-01
   40      0.0506     63.1017    1.456831E-02
   41      0.5003     64.9375    1.475986E-01
   42      0.0304     66.7901    9.184728E-03
   43      0.3163     68.6605    9.781202E-02
   44      0.0188     70.5500    5.947324E-03
   45      0.2157     72.4600    6.976945E-02
   46      0.0119     74.3919    3.933722E-03
   47      0.1392     76.3471    4.700419E-02
   48      0.0073     78.3274    2.516914E-03
   49      0.0796     80.3344    2.801058E-02
   50      0.0044     82.3702    1.579603E-03
   51      0.0544     84.4367    1.991636E-02
   52      0.0021     86.5364    7.837587E-04
   53      0.0361     88.6716    1.372982E-02
   54      0.0007     90.8453    2.712054E-04
   55      0.0146     93.0605    5.760360E-03
   56      0.0001     95.3207    4.016541E-05
   57      0.0029     97.6298    1.185413E-03
   58      0.0000     99.9924    0.000000E+00
   59      0.0003    102.4134    1.268943E-04
   60      0.0000    104.8989    0.000000E+00
   61      0.0001    107.4556    4.371987E-05
   62      0.0000    110.0916    0.000000E+00
   63      0.0000    112.8163    0.000000E+00
   64      0.0000    115.6415    0.000000E+00
   65      0.0001    118.5810    4.656344E-05
   66      0.0000    121.6525    0.000000E+00
   67      0.0000    124.8781    0.000000E+00
   68      0.0000    128.2871    0.000000E+00
   69      0.0000    131.9187    0.000000E+00
   70      0.0000    135.8279    0.000000E+00
   71      0.0000    140.0966    0.000000E+00
   72      0.0000    144.8559    0.000000E+00
   73      0.0000    150.3414    0.000000E+00
   74      0.0000    157.0689    0.000000E+00
   75      0.0000    166.8207    0.000000E+00
