 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30      4.0444     11.7782    7.022214E-01
   31      0.0316     20.7778    5.666538E-03
   32      1.8713     27.1816    3.462158E-01
   33      0.0270     32.5690    5.149069E-03
   34      1.1244     37.3914    2.208310E-01
   35      0.0205     41.8538    4.142880E-03
   36      0.6475     46.0704    1.345404E-01
   37      0.0163     50.1127    3.479678E-03
   38      0.4361     54.0296    9.557999E-02
   39      0.0133     57.8569    2.990673E-03
   40      0.3616     61.6221    8.336881E-02
   41      0.0105     65.3474    2.480605E-03
   42      0.3138     69.0516    7.592102E-02
   43      0.0078     72.7512    1.931541E-03
   44      0.2348     76.4617    5.948100E-02
   45      0.0054     80.1976    1.398702E-03
   46      0.1457     83.9735    3.856849E-02
   47      0.0034     87.8047    9.193750E-04
   48      0.1145     91.7073    3.161312E-02
   49      0.0019     95.6996    5.354007E-04
   50      0.1077     99.8024    3.096187E-02
   51      0.0009    104.0405    2.638578E-04
   52      0.0702    108.4444    2.098054E-02
   53      0.0004    113.0527    1.218243E-04
   54      0.0283    117.9169    8.780173E-03
   55      0.0001    123.1083    3.159462E-05
   56      0.0098    128.7316    3.152061E-03
   57      0.0000    134.9543    0.000000E+00
   58      0.0045    142.0764    1.498610E-03
   59      0.0000    150.7549    0.000000E+00
   60      0.0022    163.2683    7.577016E-04
