 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   28      4.8927     10.7150    7.678336E-01
   29      0.0836     18.8928    1.358007E-02
   30      2.1831     24.7104    3.666461E-01
   31      0.0557     29.6016    9.661385E-03
   32      1.5029     33.9758    2.689596E-01
   33      0.0389     38.0187    7.175763E-03
   34      0.9884     41.8332    1.877697E-01
   35      0.0272     45.4836    5.317052E-03
   36      0.5976     49.0136    1.201094E-01
   37      0.0208     52.4545    4.295050E-03
   38      0.4205     55.8304    8.914570E-02
   39      0.0167     59.1600    3.632346E-03
   40      0.3576     62.4590    7.974917E-02
   41      0.0131     65.7407    2.993595E-03
   42      0.3135     69.0167    7.336689E-02
   43      0.0097     72.2980    2.323457E-03
   44      0.2328     75.5945    5.704488E-02
   45      0.0068     78.9164    1.703703E-03
   46      0.1432     82.2736    3.666651E-02
   47      0.0043     85.6765    1.124697E-03
   48      0.1136     89.1361    3.033847E-02
   49      0.0024     92.6646    6.541692E-04
   50      0.1049     96.2757    2.917027E-02
   51      0.0011     99.9852    3.119418E-04
   52      0.0653    103.8116    1.887757E-02
   53      0.0004    107.7776    1.178386E-04
   54      0.0249    111.9115    7.472562E-03
   55      0.0002    116.2494    6.112187E-05
   56      0.0084    120.8400    2.613373E-03
   57      0.0000    125.7508    0.000000E+00
   58      0.0035    131.0819    1.127451E-03
   59      0.0000    136.9929    0.000000E+00
   60      0.0011    143.7706    3.664559E-04
   61      0.0000    152.0433    0.000000E+00
   62      0.0004    163.9880    1.376619E-04
