j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 10 6 6.6909 31.0909 24.399999999999999 11.831843348968873 1.183184E+01 24.9318
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 12 8 6.8167 21.4167 14.600000000000001 11.533151236864001 1.153315E+01 19.0655
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 14 10 6.1015 16.6015 10.500000000000002 11.302842905710975 1.130284E+01 15.434
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 16 12 5.333 13.6330 8.3000000000000007 11.106629719297784 1.110663E+01 12.9646
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 18 14 4.6959 11.5959 6.9000000000000004 10.932966908816121 1.093297E+01 11.1763
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 20 16 4.2026 10.1026 5.9000000000000004 10.772411305249829 1.077241E+01 9.82163
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 22 18 3.8574 8.9574 5.1000000000000005 10.591745922546529 1.059175E+01 8.75983
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 24 20 3.4495 8.0495 4.6000000000000005 10.468148517737619 1.046815E+01 7.90522
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 26 22 3.2111 7.3111 4.1000000000000005 10.244720599321209 1.024472E+01 7.20253
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 28 24 2.8984 6.6984 3.8000000000000003 10.229302067416164 1.022930E+01 6.61457
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
22 30 26 2.6814 6.1814 3.5000000000000000 10.146921701909740 1.014692E+01 6.11536
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
24 32 28 2.5392 5.7392 3.2000000000000002 10.003943945164597 1.000394E+01 5.68621
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
26 34 30 2.3565 5.3565 3.0000000000000000 9.5819598001587885 9.581960E+00 5.31334
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
28 36 32 2.122 5.0220 2.8999999999999999 9.5478644286289711 9.547864E+00 4.98637
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
30 38 34 2.027 4.7270 2.7000000000000002 9.0324430002721385 9.032443E+00 4.6973
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
32 40 36 1.865 4.4650 2.6000000000000001 9.1219437887655825 9.121944E+00 4.43992
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
34 42 38 1.8306 4.2306 2.3999999999999999 8.3828691824746979 8.382869E+00 4.20927
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
36 44 40 1.6197 4.0197 2.3999999999999999 7.9298460103245896 7.929846E+00 4.00141
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
38 46 42 1.229 3.8290 2.6000000000000001 9.2330928163424026 9.233093E+00 3.8131
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
40 48 44 1.6555 3.6555 2.0000000000000000 9.0070723586795172 9.007072E+00 3.64173
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
42 50 46 1.7972 3.4972 1.7000000000000000 8.7782250725303292 8.778225E+00 3.4851
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 09 5 3.7103 41.8103 38.100000000000001 11.984785145914678 1.198479E+01 29.4649
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 10 6 6.6909 31.0909 24.399999999999999 11.831843348968873 1.183184E+01 24.9318
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
03 11 7 7.0394 25.2394 18.199999999999999 11.673766421622950 1.167377E+01 21.6076
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 12 8 6.8167 21.4167 14.600000000000001 11.533151236864001 1.153315E+01 19.0655
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
05 13 9 6.4784 18.6784 12.200000000000001 11.410100400675498 1.141010E+01 17.0586
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 14 10 6.1015 16.6015 10.500000000000002 11.302842905710975 1.130284E+01 15.434
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
07 15 11 5.6632 14.9632 9.3000000000000007 11.202161877429345 1.120216E+01 14.0919
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 16 12 5.333 13.6330 8.3000000000000007 11.106629719297784 1.110663E+01 12.9646
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
09 17 13 5.0288 12.5288 7.5000000000000009 11.020781418441787 1.102078E+01 12.0042
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 18 14 4.6959 11.5959 6.9000000000000004 10.932966908816121 1.093297E+01 11.1763
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
11 19 15 4.4963 10.7963 6.3000000000000007 10.845136191680501 1.084514E+01 10.4553
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 20 16 4.2026 10.1026 5.9000000000000004 10.772411305249829 1.077241E+01 9.82163
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
13 21 17 3.9947 9.4947 5.5000000000000009 10.689865822057239 1.068987E+01 9.2604
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 22 18 3.8574 8.9574 5.1000000000000005 10.591745922546529 1.059175E+01 8.75983
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
15 23 19 3.6787 8.4787 4.8000000000000007 10.516427815688415 1.051643E+01 8.31061
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 24 20 3.4495 8.0495 4.6000000000000005 10.468148517737619 1.046815E+01 7.90522
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
17 25 21 3.3623 7.6623 4.3000000000000007 10.337294023525406 1.033729E+01 7.53753
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 26 22 3.2111 7.3111 4.1000000000000005 10.244720599321209 1.024472E+01 7.20253
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
19 27 23 3.0912 6.9912 3.8999999999999999 10.159649783476386 1.015965E+01 6.89604
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 28 24 2.8984 6.6984 3.8000000000000003 10.229302067416164 1.022930E+01 6.61457
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
21 29 25 2.8294 6.4294 3.6000000000000001 10.201504380056507 1.020150E+01 6.35517
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
22 30 26 2.6814 6.1814 3.5000000000000000 10.146921701909740 1.014692E+01 6.11536
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
23 31 27 2.552 5.9520 3.3999999999999999 10.146925796804496 1.014693E+01 5.89298
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
24 32 28 2.5392 5.7392 3.2000000000000002 10.003943945164597 1.000394E+01 5.68621
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
25 33 29 2.3412 5.5412 3.2000000000000002 10.034123262482598 1.003412E+01 5.49346
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
26 34 30 2.3565 5.3565 3.0000000000000000 9.5819598001587885 9.581960E+00 5.31334
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
27 35 31 2.2838 5.1838 2.8999999999999999 9.5658364756049163 9.565836E+00 5.14466
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
28 36 32 2.122 5.0220 2.8999999999999999 9.5478644286289711 9.547864E+00 4.98637
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
29 37 33 2.07 4.8700 2.8000000000000003 9.2304645126412712 9.230465E+00 4.83752
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
30 38 34 2.027 4.7270 2.7000000000000002 9.0324430002721385 9.032443E+00 4.6973
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
31 39 35 1.9922 4.5922 2.6000000000000001 8.9120265969328116 8.912027E+00 4.56498
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
32 40 36 1.865 4.4650 2.6000000000000001 9.1219437887655825 9.121944E+00 4.43992
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
33 41 37 1.8446 4.3446 2.5000000000000000 8.5679869928998045 8.567987E+00 4.32152
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
34 42 38 1.8306 4.2306 2.3999999999999999 8.3828691824746979 8.382869E+00 4.20927
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
35 43 39 1.7225 4.1225 2.3999999999999999 8.1959254774388928 8.195925E+00 4.10271
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
36 44 40 1.6197 4.0197 2.3999999999999999 7.9298460103245896 7.929846E+00 4.00141
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
37 45 41 1.422 3.9220 2.5000000000000000 8.6069287373534120 8.606929E+00 3.90499
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
38 46 42 1.229 3.8290 2.6000000000000001 9.2330928163424026 9.233093E+00 3.8131
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
39 47 43 1.5402 3.7402 2.2000000000000002 8.5296788329609434 8.529679E+00 3.72545
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
40 48 44 1.6555 3.6555 2.0000000000000000 9.0070723586795172 9.007072E+00 3.64173
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
41 49 45 1.6746 3.5746 1.8999999999999999 9.3812403121312560 9.381240E+00 3.56169
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
42 50 46 1.7972 3.4972 1.7000000000000000 8.7782250725303292 8.778225E+00 3.4851
