 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     30.2045      5.8147    2.282936E+00
   15      4.2330     10.3269    3.420062E-01
   16      9.8718     13.5881    8.490520E-01
   17      2.7136     16.3658    2.475357E-01
   18      5.4974     18.8766    5.301308E-01
   19      1.7932     21.2171    1.822709E-01
   20      3.8859     23.4400    4.152403E-01
   21      1.2498     25.5776    1.400661E-01
   22      2.9688     27.6512    3.481909E-01
   23      0.9225     29.6759    1.130025E-01
   24      2.4811     31.6626    3.168578E-01
   25      0.7152     33.6198    9.506523E-02
   26      2.1554     35.5538    2.977335E-01
   27      0.5639     37.4699    8.083302E-02
   28      1.6877     39.3724    2.507230E-01
   29      0.4491     41.2649    6.905881E-02
   30      1.3130     43.1505    2.087462E-01
   31      0.3593     45.0317    5.899589E-02
   32      1.0612     46.9110    1.797772E-01
   33      0.2760     48.7904    4.819566E-02
   34      0.7618     50.6720    1.369980E-01
   35      0.1919     52.5574    3.551054E-02
   36      0.5375     54.4483    1.022646E-01
   37      0.1195     56.3464    2.335894E-02
   38      0.3982     58.2531    7.991273E-02
   39      0.0693     60.1701    1.426870E-02
   40      0.2809     62.0987    5.930083E-02
   41      0.0388     64.0405    8.393321E-03
   42      0.2317     65.9970    5.132973E-02
   43      0.0223     67.9697    5.056478E-03
   44      0.1875     69.9602    4.349259E-02
   45      0.0143     71.9703    3.391575E-03
   46      0.1322     74.0015    3.204339E-02
   47      0.0092     76.0559    2.277904E-03
   48      0.1126     78.1352    2.846650E-02
   49      0.0049     80.2416    1.264315E-03
   50      0.0857     82.3774    2.255933E-02
   51      0.0020     84.5450    5.368973E-04
   52      0.0399     86.7471    1.091908E-02
   53      0.0007     88.9866    1.952117E-04
   54      0.0129     91.2668    3.664715E-03
   55      0.0003     93.5913    8.678971E-05
   56      0.0050     95.9642    1.472558E-03
   57      0.0001     98.3901    2.997242E-05
   58      0.0016    100.8742    4.878989E-04
   59      0.0000    103.4227    0.000000E+00
   60      0.0002    106.0424    6.307240E-05
   61      0.0000    108.7416    0.000000E+00
   62      0.0001    111.5302    3.257872E-05
   63      0.0000    114.4197    0.000000E+00
   64      0.0001    117.4246    3.362124E-05
   65      0.0000    120.5627    0.000000E+00
   66      0.0000    123.8568    0.000000E+00
   67      0.0000    127.3364    0.000000E+00
   68      0.0000    131.0414    0.000000E+00
   69      0.0000    135.0280    0.000000E+00
   70      0.0000    139.3794    0.000000E+00
   71      0.0000    144.2290    0.000000E+00
   72      0.0000    149.8163    0.000000E+00
   73      0.0000    156.6664    0.000000E+00
   74      0.0000    166.5928    0.000000E+00
