 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17     29.6218      8.5062    3.626403E+00
   18      0.4854     15.0772    6.282003E-02
   19     11.2693     19.8050    1.537298E+00
   20      0.3249     23.8191    4.659402E-02
   21      6.5303     27.4396    9.821961E-01
   22      0.2350     30.8102    3.698937E-02
   23      4.5043     34.0102    7.404944E-01
   24      0.1855     37.0883    3.179337E-02
   25      3.3290     40.0776    5.938552E-01
   26      0.1406     43.0012    2.606500E-02
   27      2.4476     45.8768    4.708686E-01
   28      0.1022     48.7179    2.037616E-02
   29      1.9387     51.5355    4.000914E-01
   30      0.0769     54.3389    1.640789E-02
   31      1.5717     57.1359    3.463433E-01
   32      0.0602     59.9334    1.368694E-02
   33      1.2472     62.7378    2.922857E-01
   34      0.0475     65.5551    1.146408E-02
   35      1.0261     68.3909    2.548265E-01
   36      0.0369     71.2509    9.422060E-03
   37      0.8715     74.1407    2.286258E-01
   38      0.0281     77.0661    7.568219E-03
   39      0.7535     80.0333    2.082126E-01
   40      0.0205     83.0489    5.808119E-03
   41      0.6349     86.1199    1.843232E-01
   42      0.0138     89.2544    4.102935E-03
   43      0.4722     92.4612    1.436951E-01
   44      0.0087     95.7508    2.708357E-03
   45      0.3081     99.1350    9.806854E-02
   46      0.0054    102.6281    1.756602E-03
   47      0.2084    106.2472    6.924971E-02
   48      0.0033    110.0138    1.119650E-03
   49      0.1481    113.9545    5.128459E-02
   50      0.0019    118.1042    6.712304E-04
   51      0.0983    122.5098    3.541501E-02
   52      0.0010    127.2369    3.672704E-04
   53      0.0750    132.3829    2.806995E-02
   54      0.0004    138.1035    1.525047E-04
   55      0.0656    144.6789    2.546968E-02
   56      0.0001    152.7227    3.952529E-05
   57      0.0574    164.3598    2.308907E-02
