 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   25     15.1015      8.2132    1.767922E+00
   26      0.9646     14.4654    1.173535E-01
   27      6.7645     18.9099    8.540265E-01
   28      0.3787     22.6409    4.954994E-02
   29      4.6278     25.9709    6.267575E-01
   30      0.1405     29.0409    1.967339E-02
   31      3.4084     31.9289    4.929059E-01
   32      0.0883     34.6831    1.317489E-02
   33      2.6629     37.3359    4.095459E-01
   34      0.0674     39.9102    1.067535E-02
   35      2.1650     42.4231    3.528492E-01
   36      0.0519     44.8877    8.696874E-03
   37      1.7716     47.3145    3.050000E-01
   38      0.0381     49.7118    6.734241E-03
   39      1.3201     52.0869    2.393905E-01
   40      0.0261     54.4457    4.852868E-03
   41      0.8352     56.7935    1.591261E-01
   42      0.0168     59.1350    3.277941E-03
   43      0.4606     61.4744    9.198481E-02
   44      0.0103     63.8157    2.104264E-03
   45      0.2261     66.1624    4.722967E-02
   46      0.0060     68.5182    1.280876E-03
   47      0.0974     70.8865    2.124005E-02
   48      0.0036     73.2707    8.015806E-04
   49      0.0502     75.6742    1.140806E-02
   50      0.0021     78.1004    4.868707E-04
   51      0.0380     80.5532    8.984497E-03
   52      0.0010     83.0361    2.410251E-04
   53      0.0233     85.5534    5.722854E-03
   54      0.0003     88.1094    7.506210E-05
   55      0.0083     90.7089    2.114823E-03
   56      0.0001     93.3572    2.593889E-05
   57      0.0015     96.0602    3.959698E-04
   58      0.0000     98.8246    0.000000E+00
   59      0.0002    101.6582    5.463235E-05
   60      0.0000    104.5698    0.000000E+00
   61      0.0001    107.5701    2.823437E-05
   62      0.0000    110.6714    0.000000E+00
   63      0.0000    113.8892    0.000000E+00
   64      0.0000    117.2424    0.000000E+00
   65      0.0000    120.7550    0.000000E+00
   66      0.0000    124.4581    0.000000E+00
   67      0.0000    128.3939    0.000000E+00
   68      0.0000    132.6213    0.000000E+00
   69      0.0000    137.2278    0.000000E+00
   70      0.0000    142.3535    0.000000E+00
   71      0.0000    148.2502    0.000000E+00
   72      0.0000    155.4693    0.000000E+00
   73      0.0000    165.9180    0.000000E+00
