 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   36      1.2249     18.8746    3.431832E-01
   37      0.0032     33.6375    9.211149E-04
   38      0.4787     44.2899    1.414675E-01
   39      0.0032     53.4160    9.702410E-04
   40      0.3253     61.7634    1.011281E-01
   41      0.0026     69.6866    8.282358E-04
   42      0.2557     77.4011    8.341655E-02
   43      0.0018     85.0653    6.010275E-04
   44      0.2175     92.8175    7.429367E-02
   45      0.0012    100.8012    4.191073E-04
   46      0.1705    109.1912    6.085691E-02
   47      0.0007    118.2366    2.552256E-04
   48      0.1445    128.3584    5.379503E-02
   49      0.0003    140.4541    1.139880E-04
   50      0.2398    157.6267    9.295508E-02
