 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    319.6146      3.1604    1.493316E+01
    7     36.2654      5.7734    1.955084E+00
    8     96.2221      7.7488    5.879028E+00
    9     18.8241      9.4941    1.285433E+00
   10     40.7178     11.1189    3.073161E+00
   11     11.4680     12.6704    9.479759E-01
   12     19.8849     14.1733    1.786674E+00
   13      6.3508     15.6422    6.162742E-01
   14     12.1207     17.0867    1.263303E+00
   15      4.1976     18.5132    4.676754E-01
   16      7.7274     19.9261    9.164929E-01
   17      3.0556     21.3289    3.843672E-01
   18      5.4033     22.7241    7.185262E-01
   19      2.4110     24.1138    3.379431E-01
   20      4.0677     25.4996    5.993970E-01
   21      2.0630     26.8827    3.188229E-01
   22      3.3389     28.2643    5.400049E-01
   23      1.7998     29.6454    3.040212E-01
   24      3.0113     31.0268    5.303125E-01
   25      1.5406     32.4091    2.823851E-01
   26      2.4157     33.7931    4.601513E-01
   27      1.2679     35.1794    2.506279E-01
   28      1.7863     36.5684    3.659410E-01
   29      0.9959     37.9607    2.111784E-01
   30      1.6605     39.3568    3.640412E-01
   31      0.7432     40.7571    1.682783E-01
   32      1.4653     42.1621    3.423117E-01
   33      0.5208     43.5722    1.254087E-01
   34      0.9848     44.9879    2.442187E-01
   35      0.3302     46.4096    8.425917E-02
   36      0.5450     47.8376    1.429885E-01
   37      0.1809     49.2726    4.876201E-02
   38      0.3040     50.7147    8.412907E-02
   39      0.0925     52.1646    2.626338E-02
   40      0.2401     53.6227    6.989707E-02
   41      0.0556     55.0893    1.658573E-02
   42      0.1910     56.5650    5.834909E-02
   43      0.0385     58.0504    1.203821E-02
   44      0.1390     59.5458    4.446175E-02
   45      0.0235     61.0518    7.685835E-03
   46      0.1223     62.5690    4.087815E-02
   47      0.0110     64.0979    3.755762E-03
   48      0.0860     65.6392    2.998140E-02
   49      0.0040     67.1935    1.423236E-03
   50      0.0360     68.7614    1.306790E-02
   51      0.0015     70.3437    5.552777E-04
   52      0.0113     71.9411    4.264317E-03
   53      0.0006     73.5544    2.307368E-04
   54      0.0042     75.1845    1.645347E-03
   55      0.0002     76.8322    7.978748E-05
   56      0.0011     78.4986    4.467380E-04
   57      0.0000     80.1847    0.000000E+00
   58      0.0001     81.8917    4.205016E-05
   59      0.0000     83.6206    0.000000E+00
   60      0.0001     85.3729    4.348777E-05
   61      0.0000     87.1500    0.000000E+00
   62      0.0000     88.9534    0.000000E+00
   63      0.0000     90.7849    0.000000E+00
   64      0.0000     92.6463    0.000000E+00
   65      0.0000     94.5396    0.000000E+00
   66      0.0000     96.4671    0.000000E+00
   67      0.0000     98.4315    0.000000E+00
   68      0.0000    100.4354    0.000000E+00
   69      0.0000    102.4821    0.000000E+00
   70      0.0000    104.5751    0.000000E+00
   71      0.0000    106.7186    0.000000E+00
   72      0.0000    108.9172    0.000000E+00
   73      0.0000    111.1763    0.000000E+00
   74      0.0000    113.5021    0.000000E+00
   75      0.0000    115.9021    0.000000E+00
   76      0.0000    118.3850    0.000000E+00
   77      0.0000    120.9614    0.000000E+00
   78      0.0000    123.6442    0.000000E+00
   79      0.0000    126.4496    0.000000E+00
   80      0.0000    129.3980    0.000000E+00
   81      0.0000    132.5163    0.000000E+00
   82      0.0000    135.8405    0.000000E+00
   83      0.0000    139.4214    0.000000E+00
   84      0.0000    143.3342    0.000000E+00
   85      0.0000    147.6995    0.000000E+00
   86      0.0000    152.7341    0.000000E+00
   87      0.0000    158.9122    0.000000E+00
   88      0.0000    167.8711    0.000000E+00
