 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     28.1934     13.1016    5.652625E+00
   14      0.0528     23.4864    1.137027E-02
   15     11.5628     31.0984    2.661728E+00
   16      0.0536     37.6881    1.313463E-02
   17      7.1978     43.7503    1.870711E+00
   18      0.0478     49.5102    1.313314E-02
   19      4.9766     55.0957    1.441240E+00
   20      0.0402     60.5908    1.223908E-02
   21      3.7185     66.0574    1.187340E+00
   22      0.0326     71.5462    1.089354E-02
   23      2.8709     77.1029    1.001970E+00
   24      0.0256     82.7728    9.314831E-03
   25      2.3339     88.6048    8.838761E-01
   26      0.0195     94.6555    7.674488E-03
   27      2.0195    100.9957    8.247940E-01
   28      0.0142    107.7200    6.010383E-03
   29      1.8573    114.9643    8.137163E-01
   30      0.0096    122.9427    4.348505E-03
   31      1.9681    132.0365    9.207181E-01
   32      0.0054    143.0792    2.606430E-03
   33      3.0902    158.9692    1.537448E+00
