 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1054.7306      2.2042    4.437687E+01
    2      5.1031      4.9307    3.578475E-01
    3    184.5865      7.3163    1.812141E+01
    4      2.4733      9.6204    3.121859E-01
    5     80.5357     11.8929    1.242439E+01
    6      1.6677     14.1516    3.040571E-01
    7     45.3900     16.4049    9.548724E+00
    8      1.1810     18.6577    2.815741E-01
    9     28.8065     20.9131    7.676054E+00
   10      0.8615     23.1732    2.537281E-01
   11     19.9578     25.4401    6.437755E+00
   12      0.6154     27.7152    2.157702E-01
   13     14.0454     30.0000    5.318532E+00
   14      0.4600     32.2959    1.870896E-01
   15     10.1271     34.6043    4.402919E+00
   16      0.3804     36.9264    1.760550E-01
   17      7.4044     39.2637    3.634560E+00
   18      0.3099     41.6176    1.608115E-01
   19      5.5187     43.9895    3.018529E+00
   20      0.2407     46.3810    1.384057E-01
   21      4.2295     48.7938    2.550653E+00
   22      0.1867     51.2295    1.178286E-01
   23      3.2151     53.6900    2.119270E+00
   24      0.1477     56.1773    1.015010E-01
   25      2.5562     58.6936    1.828348E+00
   26      0.1173     61.2411    8.719022E-02
   27      2.0465     63.8224    1.578586E+00
   28      0.0925     66.4403    7.394529E-02
   29      1.6768     69.0979    1.387481E+00
   30      0.0727     71.7984    6.219539E-02
   31      1.4182     74.5457    1.253060E+00
   32      0.0568     77.3440    5.177923E-02
   33      1.1772     80.1980    1.106163E+00
   34      0.0439     83.1130    4.248225E-02
   35      0.9961     86.0953    9.918710E-01
   36      0.0335     89.1518    3.429743E-02
   37      0.8727     92.2907    9.179524E-01
   38      0.0249     95.5218    2.688958E-02
   39      0.7786     98.8565    8.626515E-01
   40      0.0177    102.3085    2.010723E-02
   41      0.6990    105.8948    8.136716E-01
   42      0.0117    109.6362    1.394757E-02
   43      0.5929    113.5597    7.234268E-01
   44      0.0071    117.6999    8.862215E-03
   45      0.4425    122.1040    5.647400E-01
   46      0.0041    126.8381    5.347622E-03
   47      0.3137    132.0003    4.179574E-01
   48      0.0023    137.7478    3.128913E-03
   49      0.2654    144.3637    3.684937E-01
   50      0.0010    152.4678    1.416496E-03
   51      0.3342    164.2068    4.827670E-01
