 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   25     13.5043      9.7035    1.870722E+00
   26      0.3983     17.1145    5.733940E-02
   27      5.7365     22.3931    8.569918E-01
   28      0.2434     26.8348    3.768447E-02
   29      3.6221     30.8091    5.804695E-01
   30      0.1863     34.4831    3.086808E-02
   31      2.4020     37.9494    4.110366E-01
   32      0.1367     41.2654    2.413509E-02
   33      1.7772     44.4699    3.234284E-01
   34      0.0940     47.5907    1.761749E-02
   35      1.4531     50.6488    2.802340E-01
   36      0.0616     53.6605    1.221436E-02
   37      1.2199     56.6390    2.485149E-01
   38      0.0405     59.5953    8.470572E-03
   39      1.0251     62.5391    2.199684E-01
   40      0.0276     65.4789    6.072410E-03
   41      0.7448     68.4224    1.679132E-01
   42      0.0188     71.3769    4.340540E-03
   43      0.4252     74.3495    1.004800E-01
   44      0.0117     77.3472    2.828413E-03
   45      0.2394     80.3770    5.917422E-02
   46      0.0067     83.4464    1.692485E-03
   47      0.1652     86.5631    4.262856E-02
   48      0.0036     89.7358    9.485085E-04
   49      0.1061     92.9738    2.853104E-02
   50      0.0020     96.2877    5.486790E-04
   51      0.0669     99.6900    1.871674E-02
   52      0.0011    103.1950    3.137249E-04
   53      0.0493    106.8201    1.432840E-02
   54      0.0005    110.5865    1.480347E-04
   55      0.0284    114.5211    8.562652E-03
   56      0.0001    118.6585    3.069343E-05
   57      0.0093    123.0453    2.905011E-03
   58      0.0000    127.7464    0.000000E+00
   59      0.0016    132.8582    5.171707E-04
   60      0.0000    138.5347    0.000000E+00
   61      0.0002    145.0529    6.681933E-05
   62      0.0000    153.0192    0.000000E+00
   63      0.0002    164.5340    6.899231E-05
