 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   2386.2023      3.9569    1.621275E+02
    3     32.6680      7.9221    3.107420E+00
    4    286.5815     11.2134    3.504855E+01
    5      9.3241     14.3091    1.393731E+00
    6     86.3153     17.3201    1.524792E+01
    7      2.4509     20.2899    4.995699E-01
    8     34.4073     23.2404    7.948385E+00
    9      0.8438     26.1846    2.178575E-01
   10     16.2650     29.1308    4.641440E+00
   11      0.3746     32.0853    1.170779E-01
   12      8.6019     35.0533    2.922226E+00
   13      0.1999     38.0390    7.334254E-02
   14      5.0581     41.0463    1.993264E+00
   15      0.1244     44.0792    5.240364E-02
   16      3.2709     47.1413    1.466765E+00
   17      0.0850     50.2365    4.042652E-02
   18      2.3333     53.3689    1.173145E+00
   19      0.0620     56.5428    3.285759E-02
   20      1.7473     59.7628    9.734883E-01
   21      0.0477     63.0340    2.787188E-02
   22      1.4521     66.3621    8.879498E-01
   23      0.0379     69.7533    2.420563E-02
   24      1.2104     73.2149    8.059431E-01
   25      0.0307     76.7549    2.127590E-02
   26      1.0532     80.3828    7.585184E-01
   27      0.0250     84.1096    1.868453E-02
   28      0.9650     87.9484    7.474490E-01
   29      0.0201     91.9148    1.611489E-02
   30      0.8633     96.0279    7.156010E-01
   31      0.0158    100.3114    1.352624E-02
   32      0.7523    104.7955    6.644829E-01
   33      0.0120    109.5196    1.092535E-02
   34      0.7219    114.5367    6.768704E-01
   35      0.0086    119.9212    8.297288E-03
   36      0.7222    125.7837    7.164068E-01
   37      0.0057    132.3016    5.809189E-03
   38      0.6516    139.7937    6.817909E-01
   39      0.0031    148.9596    3.327884E-03
   40      0.8624    162.2264    9.492337E-01
