 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    130.9504      4.8700    9.230465E+00
    9     10.5074      8.7910    8.277833E-01
   10     39.3255     11.7034    3.424218E+00
   11      4.3238     14.2421    4.123455E-01
   12     18.0568     16.5815    1.871753E+00
   13      2.5840     18.7979    2.892838E-01
   14      9.9587     20.9324    1.197481E+00
   15      1.7054     23.0095    2.192077E-01
   16      6.1064     25.0453    8.355395E-01
   17      1.2733     27.0509    1.847849E-01
   18      3.9423     29.0345    6.048103E-01
   19      0.9703     31.0021    1.569056E-01
   20      2.9177     32.9585    4.960121E-01
   21      0.6409     34.9074    1.142685E-01
   22      2.1399     36.8521    3.992765E-01
   23      0.3692     38.7952    7.194943E-02
   24      1.6428     40.7390    3.337710E-01
   25      0.2077     42.6855    4.392123E-02
   26      1.3952     44.6366    3.066056E-01
   27      0.1298     46.5939    2.960092E-02
   28      1.1359     48.5590    2.684620E-01
   29      0.0951     50.5334    2.326485E-02
   30      0.8903     52.5187    2.251822E-01
   31      0.0778     54.5161    2.032301E-02
   32      0.7811     56.5272    2.105173E-01
   33      0.0636     58.5534    1.766850E-02
   34      0.6619     60.5962    1.893692E-01
   35      0.0501     62.6570    1.474904E-02
   36      0.4561     64.7375    1.380546E-01
   37      0.0400     66.8393    1.243910E-02
   38      0.3244     68.9641    1.035713E-01
   39      0.0318     71.1137    1.041650E-02
   40      0.2697     73.2902    9.058030E-02
   41      0.0245     75.4956    8.431639E-03
   42      0.2277     77.7323    8.025087E-02
   43      0.0180     80.0028    6.493212E-03
   44      0.1928     82.3098    7.114835E-02
   45      0.0125     84.6564    4.716493E-03
   46      0.1422     87.0458    5.483405E-02
   47      0.0084     89.4819    3.308801E-03
   48      0.1081     91.9690    4.347757E-02
   49      0.0052     94.5117    2.134550E-03
   50      0.1003     97.1155    4.200395E-02
   51      0.0026     99.7868    1.110397E-03
   52      0.0709    102.5329    3.086763E-02
   53      0.0010    105.3622    4.436613E-04
   54      0.0301    108.2851    1.360382E-02
   55      0.0003    111.3137    1.380740E-04
   56      0.0100    114.4631    4.685395E-03
   57      0.0001    117.7520    4.768323E-05
   58      0.0040    121.2040    1.940500E-03
   59      0.0000    124.8502    0.000000E+00
   60      0.0011    128.7323    5.518815E-04
   61      0.0000    132.9090    0.000000E+00
   62      0.0002    137.4675    1.036592E-04
   63      0.0000    142.5474    0.000000E+00
   64      0.0002    148.3996    1.069763E-04
   65      0.0000    155.5737    0.000000E+00
   66      0.0002    165.9700    1.102934E-04
