 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    945.8097      2.4919    4.497602E+01
    2      2.9875      5.5749    2.367739E-01
    3    166.1940      8.2730    1.844036E+01
    4      1.4430     10.8799    2.058566E-01
    5     71.9146     13.4522    1.253908E+01
    6      1.0492     16.0105    2.162010E-01
    7     40.9198     18.5644    9.729281E+00
    8      0.7276     21.1198    1.960639E-01
    9     26.1373     23.6804    7.871732E+00
   10      0.5394     26.2493    1.795503E-01
   11     17.9258     28.8288    6.535253E+00
   12      0.4159     31.4211    1.648105E-01
   13     12.7487     34.0283    5.456142E+00
   14      0.3158     36.6525    1.451664E-01
   15      9.2910     39.2956    4.565414E+00
   16      0.2490     41.9598    1.302475E-01
   17      6.8702     44.6472    3.811478E+00
   18      0.2016     47.3600    1.182356E-01
   19      5.1366     50.1008    3.175385E+00
   20      0.1618     52.8722    1.051522E-01
   21      3.9662     55.6768    2.703330E+00
   22      0.1285     58.5178    9.165827E-02
   23      3.0468     61.3986    2.269853E+00
   24      0.1016     64.3227    7.891250E-02
   25      2.4318     67.2943    1.965867E+00
   26      0.0802     70.3178    6.737616E-02
   27      1.9799     73.3984    1.726084E+00
   28      0.0627     76.5419    5.664980E-02
   29      1.6413     79.7548    1.534956E+00
   30      0.0487     83.0446    4.708849E-02
   31      1.4139     86.4201    1.411937E+00
   32      0.0375     89.8916    3.863675E-02
   33      1.2050     93.4713    1.279729E+00
   34      0.0284     97.1739    3.106157E-02
   35      1.0468    101.0174    1.178089E+00
   36      0.0211    105.0240    2.441526E-02
   37      0.9541    109.2223    1.134256E+00
   38      0.0150    113.6492    1.830788E-02
   39      0.9019    118.3547    1.129384E+00
   40      0.0100    123.4092    1.283929E-02
   41      0.8919    128.9170    1.173411E+00
   42      0.0060    135.0451    8.083997E-03
   43      0.9335    142.0946    1.287329E+00
   44      0.0028    150.7247    3.950063E-03
   45      1.2839    163.2213    1.851947E+00
