j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 06 4 -24.4 24.399999999999999 51.117035489840639 25.4648
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 06 4 3.7255 28.1255 24.399999999999999 51.117035489840639 5.111704E+01 25.4648
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 06 4 3.7255 28.1255 24.399999999999999 51.117035489840639 5.111704E+01 25.4648
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 08 6 3.9349 18.4349 14.500000000000002 50.299627919200816 5.029963E+01 17.6295
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 10 8 3.4302 13.8302 10.400000000000000 49.630367404711414 4.963037E+01 13.4814
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 12 10 2.8958 11.0958 8.2000000000000011 49.022270669091476 4.902227E+01 10.9135
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 14 12 2.5745 9.2745 6.7000000000000011 48.409518552601575 4.840952E+01 9.16732
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 16 14 2.2712 7.9712 5.7000000000000011 47.771040939576011 4.777104E+01 7.90287
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 18 16 1.9912 6.9912 5.0000000000000009 47.095600946789531 4.709560E+01 6.94494
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 20 18 1.8269 6.2269 4.4000000000000004 46.346995010791908 4.634700E+01 6.19414
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 22 20 1.6138 5.6138 4.0000000000000009 45.599513487425710 4.559951E+01 5.58983
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 24 22 1.5111 5.1111 3.6000000000000001 44.673340683757097 4.467334E+01 5.09296
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
