 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   41      1.7830     20.6719    5.475039E-01
   42      0.0008     36.9488    2.515745E-04
   43      0.6690     48.7397    2.153293E-01
   44      0.0007     58.8996    2.304867E-04
   45      0.3723     68.2629    1.253407E-01
   46      0.0005     77.2375    1.720326E-04
   47      0.2166     86.0881    7.612719E-02
   48      0.0004     95.0321    1.435455E-04
   49      0.1239    104.2941    4.537998E-02
   50      0.0002    114.1629    7.473243E-05
   51      0.0878    125.1007    3.345719E-02
   52      0.0001    138.0686    3.884607E-05
   53      0.1046    156.3661    4.140695E-02
