 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   23     10.0525     13.7348    2.061003E+00
   24      0.0552     24.3770    1.179891E-02
   25      4.2928     32.0299    9.550309E-01
   26      0.0453     38.5403    1.047323E-02
   27      2.7161     44.4350    6.516510E-01
   28      0.0343     49.9543    8.528557E-03
   29      1.9438     55.2339    5.002766E-01
   30      0.0259     60.3610    6.891856E-03
   31      1.5278     65.3978    4.198688E-01
   32      0.0200     70.3924    5.670873E-03
   33      1.2187     75.3856    3.561871E-01
   34      0.0156     80.4141    4.695483E-03
   35      1.0109     85.5139    3.130928E-01
   36      0.0119     90.7228    3.789452E-03
   37      0.8877     96.0831    2.904251E-01
   38      0.0086    101.6452    2.888656E-03
   39      0.8176    107.4728    2.817569E-01
   40      0.0057    113.6518    2.014032E-03
   41      0.7912    120.3065    2.864646E-01
   42      0.0034    127.6327    1.260679E-03
   43      0.7867    135.9796    2.985623E-01
   44      0.0016    146.1100    6.211787E-04
   45      1.0033    160.6739    3.982711E-01
